time,timestamp,p_cmd,q_cmd,r_cmd,phi_cmd,theta_cmd,psi_rate_cmd,u_cmd,v_cmd,w_cmd,ax_cmd,ay_cmd,az_cmd,throttle_cmd,cmd_mask,status,state,ctrl_mode,mode,reset,wp_consume,wp_current,reserved,error
78.604취,78604,0,0,0,0,0,-0.2,-0.01653827,-0.02519229,0.0003256202,0,0,0,0,0,3,10,5,5,0,0,0,0,0
78.704취,78704,0,0,0,0,0,-0.2,-0.01453529,-0.02357844,-0.002800852,0,0,0,0,0,3,10,5,5,0,0,0,0,0
78.804취,78804,0,0,0,0,0,-0.2,-0.01218781,-0.02199506,-0.005411804,0,0,0,0,0,3,10,5,5,0,0,0,0,0
78.904취,78904,0,0,0,0,0,-0.2,-0.009932054,-0.02039586,-0.005048633,0,0,0,0,0,3,10,5,5,0,0,0,0,0
79.004취,79004,0,0,0,0,0,-0.2,-0.007548433,-0.0194258,-0.003997922,0,0,0,0,0,3,10,5,5,0,0,0,0,0
79.104취,79104,0,0,0,0,0,-0.2,-0.004835092,-0.01943469,-0.004529089,0,0,0,0,0,3,10,5,5,0,0,0,0,0
79.204취,79204,0,0,0,0,0,-0.2,-0.002493263,-0.0199891,-0.003747404,0,0,0,0,0,3,10,5,5,0,0,0,0,0
79.304취,79304,0,0,0,0,0,-0.2,-0.001425571,-0.02036784,-0.001485407,0,0,0,0,0,3,10,5,5,0,0,0,0,0
79.404취,79404,0,0,0,0,0,-0.2,-0.001379489,-0.01976665,-0.000115782,0,0,0,0,0,3,10,5,5,0,0,0,0,0
79.504취,79504,0,0,0,0,0,-0.2,-0.00232336,-0.019174,0.001005828,0,0,0,0,0,3,10,5,5,0,0,0,0,0
79.604취,79604,0,0,0,0,0,-0.2,-0.003964083,-0.01837995,0.00176239,0,0,0,0,0,3,10,5,5,0,0,0,0,0
79.704취,79704,0,0,0,0,0,-0.2,-0.006616766,-0.01671362,0.00308454,0,0,0,0,0,3,10,5,5,0,0,0,0,0
79.804취,79804,0,0,0,0,0,-0.2,-0.009920148,-0.01453088,0.005821556,0,0,0,0,0,3,10,5,5,0,0,0,0,0
79.904취,79904,0,0,0,0,0,-0.2,-0.01366517,-0.01193547,0.007679969,0,0,0,0,0,3,10,5,5,0,0,0,0,0
80.004취,80004,0,0,0,0,0,-0.2,-0.01818152,-0.008310817,0.005997598,0,0,0,0,0,3,10,5,5,0,0,0,0,0
80.104취,80104,0,0,0,0,0,-0.2,-0.02238292,-0.004681915,0.003419101,0,0,0,0,0,3,10,5,5,0,0,0,0,0
80.204취,80204,0,0,0,0,0,-0.2,-0.02652729,-0.002875906,0.001560956,0,0,0,0,0,3,10,5,5,0,0,0,0,0
80.304취,80304,0,0,0,0,0,-0.2,-0.02946688,-0.002973823,-0.0005733669,0,0,0,0,0,3,10,5,5,0,0,0,0,0
80.404취,80404,0,0,0,0,0,-0.2,-0.03084717,-0.004059596,-0.001289874,0,0,0,0,0,3,10,5,5,0,0,0,0,0
80.504취,80504,0,0,0,0,0,-0.2,-0.03102954,-0.005453585,-0.001006454,0,0,0,0,0,3,10,5,5,0,0,0,0,0
80.604취,80604,0,0,0,0,0,-0.2,-0.02981874,-0.006775501,-0.0003171265,0,0,0,0,0,3,10,5,5,0,0,0,0,0
80.704취,80704,0,0,0,0,0,-0.2,-0.02779411,-0.007467994,-0.0001502037,0,0,0,0,0,3,10,5,5,0,0,0,0,0
80.804취,80804,0,0,0,0,0,-0.2,-0.02493243,-0.006929046,-0.002017826,0,0,0,0,0,3,10,5,5,0,0,0,0,0
80.904취,80904,0,0,0,0,0,-0.2,-0.02190532,-0.006242852,-0.00312236,0,0,0,0,0,3,10,5,5,0,0,0,0,0
81.004취,81004,0,0,0,0,0,-0.2,-0.01888923,-0.005391397,-0.003485084,0,0,0,0,0,3,10,5,5,0,0,0,0,0
81.104취,81104,0,0,0,0,0,-0.2,-0.01609809,-0.004594175,-0.002386272,0,0,0,0,0,3,10,5,5,0,0,0,0,0
81.204취,81204,0,0,0,0,0,-0.2,-0.01365489,-0.004019682,-0.0001240969,0,0,0,0,0,3,10,5,5,0,0,0,0,0
81.304취,81304,0,0,0,0,0,-0.2,-0.01198711,-0.003164193,0.00128299,0,0,0,0,0,3,10,5,5,0,0,0,0,0
81.404취,81404,0,0,0,0,0,-0.2,-0.01103415,-0.002448978,0.001939863,0,0,0,0,0,3,10,5,5,0,0,0,0,0
81.504취,81504,0,0,0,0,0,-0.2,-0.0104254,-0.001437731,0.00265637,0,0,0,0,0,3,10,5,5,0,0,0,0,0
81.604취,81604,0,0,0,0,0,-0.2,-0.009699445,-0.001694464,0.003492326,0,0,0,0,0,3,10,5,5,0,0,0,0,0
81.704취,81704,0,0,0,0,0,-0.2,-0.009713947,-0.00331598,0.001557469,0,0,0,0,0,3,10,5,5,0,0,0,0,0
81.804취,81804,0,0,0,0,0,-0.2,-0.01083888,-0.005383743,0.001031041,0,0,0,0,0,3,10,5,5,0,0,0,0,0
81.904취,81904,0,0,0,0,0,-0.2,-0.01255933,-0.007870262,-0.001812726,0,0,0,0,0,3,10,5,5,0,0,0,0,0
82.004취,82004,0,0,0,0,0,-0.2,-0.01528296,-0.01054684,-0.00345549,0,0,0,0,0,3,10,5,5,0,0,0,0,0
82.104취,82104,0,0,0,0,0,-0.2,-0.01746442,-0.01319984,-0.001996815,0,0,0,0,0,3,10,5,5,0,0,0,0,0
82.204취,82204,0,0,0,0,0,-0.2,-0.01936715,-0.01641912,-0.001863599,0,0,0,0,0,3,10,5,5,0,0,0,0,0
82.304취,82304,0,0,0,0,0,-0.2,-0.02062352,-0.02032716,-0.001548082,0,0,0,0,0,3,10,5,5,0,0,0,0,0
82.404취,82404,0,0,0,0,0,-0.2,-0.02195614,-0.02384514,-0.001087815,0,0,0,0,0,3,10,5,5,0,0,0,0,0
82.504취,82504,0,0,0,0,0,-0.2,-0.02258675,-0.02731009,-0.0004634857,0,0,0,0,0,3,10,5,5,0,0,0,0,0
82.604취,82604,0,0,0,0,0,-0.2,-0.02206362,-0.02990268,2.136827e-05,0,0,0,0,0,3,10,5,5,0,0,0,0,0
82.704취,82704,0,0,0,0,0,-0.2,-0.02070963,-0.03099511,0.0002922714,0,0,0,0,0,3,10,5,5,0,0,0,0,0
82.804취,82804,0,0,0,0,0,-0.2,-0.01789356,-0.03080122,-0.0001266003,0,0,0,0,0,3,10,5,5,0,0,0,0,0
82.904취,82904,0,0,0,0,0,-0.2,-0.01404708,-0.02918606,0.0006546378,0,0,0,0,0,3,10,5,5,0,0,0,0,0
83.004취,83004,0,0,0,0,0,-0.2,-0.009852071,-0.02600282,0.001406461,0,0,0,0,0,3,10,5,5,0,0,0,0,0
83.104취,83104,0,0,0,0,0,-0.2,-0.005735517,-0.02112936,0.0007545948,0,0,0,0,0,3,10,5,5,0,0,0,0,0
83.204취,83204,0,0,0,0,0,-0.2,-0.002495503,-0.0148439,0.000856787,0,0,0,0,0,3,10,5,5,0,0,0,0,0
83.304취,83304,0,0,0,0,0,-0.2,0.0001061438,-0.00800001,-0.0002489984,0,0,0,0,0,3,10,5,5,0,0,0,0,0
83.404취,83404,0,0,0,0,0,-0.2,0.00232483,-0.001487836,-0.001414329,0,0,0,0,0,3,10,5,5,0,0,0,0,0
83.504취,83504,0,0,0,0,0,-0.1991973,0.003801967,0.004023909,-0.001775891,0,0,0,0,0,3,10,5,5,0,0,0,0,0
83.604취,83604,0,0,0,0,0,-0.1978435,0.0043303,0.008338714,-0.002940774,0,0,0,0,0,3,10,5,5,0,0,0,0,0
83.704취,83704,0,0,0,0,0,-0.1886042,0.004895559,0.01162022,-0.004481167,0,0,0,0,0,3,10,5,5,0,0,0,0,0
83.804취,83804,0,0,0,0,0,-0.1236137,0.004741556,0.01306995,-0.005493701,0,0,0,0,0,3,10,5,5,0,0,0,0,0
83.904취,83904,0,0,0,0,0,0.01067638,0.003548092,0.01329648,-0.005352348,0,0,0,0,0,3,10,5,5,0,0,0,0,0
84.004취,84004,0,0,0,0,0,0.03036648,0.00193254,0.01247479,-0.005032092,0,0,0,0,0,3,10,5,5,0,0,0,0,0
84.104취,84104,0,0,0,0,0,0.04253298,0.001058329,0.01133822,-0.004993379,0,0,0,0,0,3,10,5,5,0,0,0,0,0
84.204취,84204,0,0,0,0,0,0.05157083,-0.000283785,0.01054925,-0.00401026,0,0,0,0,0,3,10,5,5,0,0,0,0,0
84.304취,84304,0,0,0,0,0,0.05346119,-0.001704537,0.009977393,-0.004078746,0,0,0,0,0,3,10,5,5,0,0,0,0,0
84.404취,84404,0,0,0,0,0,0.04815996,-0.001911436,0.01000649,-0.006087095,0,0,0,0,0,3,10,5,5,0,0,0,0,0
84.504취,84504,0,0,0,0,0,0.04178584,-0.0008660241,0.01065785,-0.005612969,0,0,0,0,0,3,10,5,5,0,0,0,0,0
84.604취,84604,0,0,0,0,0,0.03506422,0.0006799439,0.01264176,-0.002626956,0,0,0,0,0,3,10,5,5,0,0,0,0,0
84.704취,84704,0,0,0,0,0,0.02472788,0.00206823,0.01567596,0.0007448494,0,0,0,0,0,3,10,5,5,0,0,0,0,0
84.804취,84804,0,0,0,0,0,0.01259357,0.003641876,0.01954763,0.002279967,0,0,0,0,0,3,10,5,5,0,0,0,0,0
84.904취,84904,0,0,0,0,0,0.003079474,0.005598519,0.02376362,0.001870304,0,0,0,0,0,3,10,5,5,0,0,0,0,0
85.004취,85004,0,0,0,0,0,-0.005672276,0.007084744,0.02715306,0.001455009,0,0,0,0,0,3,10,5,5,0,0,0,0,0
85.104취,85104,0,0,0,0,0,-0.0163129,0.008072832,0.02957556,0.0001989305,0,0,0,0,0,3,10,5,5,0,0,0,0,0
85.204취,85204,0,0,0,0,0,-0.02584159,0.008493415,0.03090321,-0.0002934337,0,0,0,0,0,3,10,5,5,0,0,0,0,0
85.304취,85304,0,0,0,0,0,-0.03015548,0.007760955,0.03176406,0.0006195009,0,0,0,0,0,3,10,5,5,0,0,0,0,0
85.404취,85404,0,0,0,0,0,-0.03342897,0.006220362,0.03255165,0.0003325939,0,0,0,0,0,3,10,5,5,0,0,0,0,0
85.504취,85504,0,0,0,0,0,-0.03953069,0.005120318,0.03317796,-0.003028929,0,0,0,0,0,3,10,5,5,0,0,0,0,0
85.604취,85604,0,0,0,0,0,0.0007539823,0.004312021,0.03311813,-0.004333287,0,0,0,0,0,3,10,5,5,0,0,0,0,0
85.704취,85704,0,0,0,0,0,0.03884482,0.003113071,0.03249335,-0.003985852,0,0,0,0,0,3,10,5,5,0,0,0,0,0
85.804취,85804,0,0,0,0,0,0.1439472,0.00189814,0.03134794,-0.004969418,0,0,0,0,0,3,10,5,5,0,0,0,0,0
85.904취,85904,0,0,0,0,0,0.1980249,0.000217288,0.02863846,-0.004253447,0,0,0,0,0,3,10,5,5,0,0,0,0,0
86.004취,86004,0,0,0,0,0,0.1999848,-0.001724753,0.02542887,-0.001152635,0,0,0,0,0,3,10,5,5,0,0,0,0,0
86.104취,86104,0,0,0,0,0,0.1999999,-0.004357559,0.02174111,0.002202183,0,0,0,0,0,3,10,5,5,0,0,0,0,0
86.204취,86204,0,0,0,0,0,0.2,-0.006758064,0.01785381,0.006198585,0,0,0,0,0,3,10,5,5,0,0,0,0,0
86.304취,86304,0,0,0,0,0,0.2,-0.008346269,0.01374508,0.006184906,0,0,0,0,0,3,10,5,5,0,0,0,0,0
86.404취,86404,0,0,0,0,0,0.2,-0.008813147,0.009911989,0.003329873,0,0,0,0,0,3,10,5,5,0,0,0,0,0
86.504취,86504,0,0,0,0,0,0.2,-0.008785259,0.006570383,0.0007604063,0,0,0,0,0,3,10,5,5,0,0,0,0,0
86.604취,86604,0,0,0,0,0,0.2,-0.009122198,0.004410814,0.001475036,0,0,0,0,0,3,10,5,5,0,0,0,0,0
86.704취,86704,0,0,0,0,0,0.2,-0.009794812,0.002767624,0.002020597,0,0,0,0,0,3,10,5,5,0,0,0,0,0
86.804취,86804,0,0,0,0,0,0.2,-0.01161248,0.001495982,0.004420817,0,0,0,0,0,3,10,5,5,0,0,0,0,0
86.904취,86904,0,0,0,0,0,0.2,-0.01360691,0.0001904383,0.006138325,0,0,0,0,0,3,10,5,5,0,0,0,0,0
87.004취,87004,0,0,0,0,0,0.2,-0.01547823,-0.000733832,0.00674352,0,0,0,0,0,3,10,5,5,0,0,0,0,0
87.104취,87104,0,0,0,0,0,0.2,-0.01600345,-0.001142897,0.006866902,0,0,0,0,0,3,10,5,5,0,0,0,0,0
87.204취,87204,0,0,0,0,0,0.2,-0.01550448,-0.001076454,0.004465342,0,0,0,0,0,3,10,5,5,0,0,0,0,0
87.304취,87304,0,0,0,0,0,0.2,-0.01485716,-0.00103762,0.001383573,0,0,0,0,0,3,10,5,5,0,0,0,0,0
87.404취,87404,0,0,0,0,0,0.2,-0.01360175,-0.0008975731,-0.002764732,0,0,0,0,0,3,10,5,5,0,0,0,0,0
87.504취,87504,0,0,0,0,0,0.2,-0.01182976,-0.0003606097,-0.003407657,0,0,0,0,0,3,10,5,5,0,0,0,0,0
87.604취,87604,0,0,0,0,0,0.2,-0.00901822,-0.0007838011,-0.003394425,0,0,0,0,0,3,10,5,5,0,0,0,0,0
87.704취,87704,0,0,0,0,0,0.2,-0.006426412,-0.002177383,-0.0002426505,0,0,0,0,0,3,10,5,5,0,0,0,0,0
87.804취,87804,0,0,0,0,0,0.2,-0.003641059,-0.00421311,0.002237499,0,0,0,0,0,3,10,5,5,0,0,0,0,0
87.904취,87904,0,0,0,0,0,0.2,-0.00184236,-0.005846522,0.003205955,0,0,0,0,0,3,10,5,5,0,0,0,0,0
88.004취,88004,0,0,0,0,0,0.2,-5.760982e-05,-0.007713794,0.003033042,0,0,0,0,0,3,10,5,5,0,0,0,0,0
88.104취,88104,0,0,0,0,0,0.2,-4.126891e-05,-0.009484551,0.0001265109,0,0,0,0,0,3,10,5,5,0,0,0,0,0
88.204취,88204,0,0,0,0,0,0.2,-0.001075256,-0.01025186,0.001069397,0,0,0,0,0,3,10,5,5,0,0,0,0,0
88.304취,88304,0,0,0,0,0,0.2,-0.002066288,-0.01007268,0.001575083,0,0,0,0,0,3,10,5,5,0,0,0,0,0
88.404취,88404,0,0,0,0,0,0.2,-0.003299069,-0.008841829,0.001060635,0,0,0,0,0,3,10,5,5,0,0,0,0,0
88.504취,88504,0,0,0,0,0,0.2,-0.004483988,-0.006620905,-0.0009870529,0,0,0,0,0,3,10,5,5,0,0,0,0,0
88.604취,88604,0,0,0,0,0,0.2,-0.004778315,-0.004973842,-0.002254754,0,0,0,0,0,3,10,5,5,0,0,0,0,0
88.704취,88704,0,0,0,0,0,0.2,-0.00589424,-0.003552758,-0.002452791,0,0,0,0,0,3,10,5,5,0,0,0,0,0
88.804취,88804,0,0,0,0,0,0.2,-0.007570365,-0.002447721,-6.482005e-05,0,0,0,0,0,3,10,5,5,0,0,0,0,0
88.904취,88904,0,0,0,0,0,0.2,-0.008884364,-0.001885804,0.000621736,0,0,0,0,0,3,10,5,5,0,0,0,0,0
89.004취,89004,0,0,0,0,0,0.2,-0.008917358,-0.0008012381,-0.0003950894,0,0,0,0,0,3,10,5,5,0,0,0,0,0
89.104취,89104,0,0,0,0,0,0.2,-0.007960014,0.0006943124,-0.00230509,0,0,0,0,0,3,10,5,5,0,0,0,0,0
89.204취,89204,0,0,0,0,0,0.2,-0.006438766,0.002244177,-0.003872216,0,0,0,0,0,3,10,5,5,0,0,0,0,0
89.304취,89304,0,0,0,0,0,0.2,-0.005317375,0.003832978,-0.005983025,0,0,0,0,0,3,10,5,5,0,0,0,0,0
89.404취,89404,0,0,0,0,0,0.2,-0.003498452,0.00495304,-0.006770879,0,0,0,0,0,3,10,5,5,0,0,0,0,0
89.504취,89504,0,0,0,0,0,0.2,-0.000996458,0.005383154,-0.006731272,0,0,0,0,0,3,10,5,5,0,0,0,0,0
89.604취,89604,0,0,0,0,0,0.2,0.002015529,0.00583894,-0.005217612,0,0,0,0,0,3,10,5,5,0,0,0,0,0
89.704취,89704,0,0,0,0,0,0.2,0.005250105,0.007305311,-0.004628956,0,0,0,0,0,3,10,5,5,0,0,0,0,0
89.804취,89804,0,0,0,0,0,0.2,0.008744257,0.01005049,-0.002925128,0,0,0,0,0,3,10,5,5,0,0,0,0,0
89.904취,89904,0,0,0,0,0,0.2,0.01275236,0.01227133,-0.003050119,0,0,0,0,0,3,10,5,5,0,0,0,0,0
90.004취,90004,0,0,0,0,0,0.2,0.01711301,0.01395788,-0.002824545,0,0,0,0,0,3,10,5,5,0,0,0,0,0
90.104취,90104,0,0,0,0,0,0.2,0.02053121,0.0155362,-0.001922876,0,0,0,0,0,3,10,5,5,0,0,0,0,0
90.204취,90204,0,0,0,0,0,0.2,0.02272005,0.01673912,-0.0002228022,0,0,0,0,0,3,10,5,5,0,0,0,0,0
90.304취,90304,0,0,0,0,0,0.2,0.0237851,0.01759212,0.002060652,0,0,0,0,0,3,10,5,5,0,0,0,0,0
90.404취,90404,0,0,0,0,0,0.2,0.02434532,0.01838418,0.000461787,0,0,0,0,0,3,10,5,5,0,0,0,0,0
90.504취,90504,0,0,0,0,0,0.2,0.02483125,0.01816373,-0.0009277761,0,0,0,0,0,3,10,5,5,0,0,0,0,0
90.604취,90604,0,0,0,0,0,0.2,0.02522712,0.01733945,-0.001609772,0,0,0,0,0,3,10,5,5,0,0,0,0,0
90.704취,90704,0,0,0,0,0,0.2,0.02575471,0.01671058,-0.001007974,0,0,0,0,0,3,10,5,5,0,0,0,0,0
90.804취,90804,0,0,0,0,0,0.2,0.02618809,0.01553054,-0.00052616,0,0,0,0,0,3,10,5,5,0,0,0,0,0
90.904취,90904,0,0,0,0,0,0.2,0.02662397,0.01505294,0.000728935,0,0,0,0,0,3,10,5,5,0,0,0,0,0
91.004취,91004,0,0,0,0,0,0.2,0.02646758,0.01521758,0.001011372,0,0,0,0,0,3,10,5,5,0,0,0,0,0
91.104취,91104,0,0,0,0,0,0.2,0.02626343,0.014909,-0.001040697,0,0,0,0,0,3,10,5,5,0,0,0,0,0
91.204취,91204,0,0,0,0,0,0.2,0.02587349,0.01442766,-0.001936913,0,0,0,0,0,3,10,5,5,0,0,0,0,0
91.304취,91304,0,0,0,0,0,0.2,0.02494455,0.01389923,-0.002826333,0,0,0,0,0,3,10,5,5,0,0,0,0,0
91.404취,91404,0,0,0,0,0,0.2,0.02520979,0.01347633,-0.002316177,0,0,0,0,0,3,10,5,5,0,0,0,0,0
91.504취,91504,0,0,0,0,0,0.2,0.02669707,0.01410576,-0.001396716,0,0,0,0,0,3,10,5,5,0,0,0,0,0
91.604취,91604,0,0,0,0,0,0.2,0.02802134,0.01537664,-0.002214879,0,0,0,0,0,3,10,5,5,0,0,0,0,0
91.704취,91704,0,0,0,0,0,0.2,0.02939403,0.01594629,-0.002914757,0,0,0,0,0,3,10,5,5,0,0,0,0,0
91.804취,91804,0,0,0,0,0,0.2,0.02962184,0.01619977,-0.00396654,0,0,0,0,0,3,10,5,5,0,0,0,0,0
91.904취,91904,0,0,0,0,0,0.2,0.02910949,0.01663908,-0.002229452,0,0,0,0,0,3,10,5,5,0,0,0,0,0
92.004취,92004,0,0,0,0,0,0.2,0.0279081,0.01700595,-0.001529217,0,0,0,0,0,3,10,5,5,0,0,0,0,0
92.104취,92104,0,0,0,0,0,0.2,0.02603273,0.01674796,-0.00100109,0,0,0,0,0,3,10,5,5,0,0,0,0,0
92.204취,92204,0,0,0,0,0,0.2,0.02440887,0.01610584,-0.001449108,0,0,0,0,0,3,10,5,5,0,0,0,0,0
92.304취,92304,0,0,0,0,0,0.2,0.02328445,0.01460201,-0.002682745,0,0,0,0,0,3,10,5,5,0,0,0,0,0
92.404취,92404,0,0,0,0,0,0.2,0.02213315,0.01173129,-0.002670676,0,0,0,0,0,3,10,5,5,0,0,0,0,0
92.504취,92504,0,0,0,0,0,0.2,0.02078372,0.007976143,-0.002472907,0,0,0,0,0,3,10,5,5,0,0,0,0,0
92.604취,92604,0,0,0,0,0,0.2,0.01951812,0.003241526,-0.002375633,0,0,0,0,0,3,10,5,5,0,0,0,0,0
92.704취,92704,0,0,0,0,0,0.2,0.01750919,-0.001534395,-0.001808167,0,0,0,0,0,3,10,5,5,0,0,0,0,0
92.804취,92804,0,0,0,0,0,0.2,0.0142764,-0.00444764,-0.001241237,0,0,0,0,0,3,10,5,5,0,0,0,0,0
92.904취,92904,0,0,0,0,0,0.2,0.01005558,-0.005713257,-0.0006767213,0,0,0,0,0,3,10,5,5,0,0,0,0,0
93.004취,93004,0,0,0,0,0,0.2,0.005776577,-0.004690849,0.001727253,0,0,0,0,0,3,10,5,5,0,0,0,0,0
93.104취,93104,0,0,0,0,0,0.2,0.001431976,-0.002690314,0.003860146,0,0,0,0,0,3,10,5,5,0,0,0,0,0
93.204취,93204,0,0,0,0,0,0.2,-0.001968664,-0.0009167113,0.003622323,0,0,0,0,0,3,10,5,5,0,0,0,0,0
93.304취,93304,0,0,0,0,0,0.2,-0.003878298,0.0003789859,0.003379852,0,0,0,0,0,3,10,5,5,0,0,0,0,0
93.404취,93404,0,0,0,0,0,0.2,-0.003800375,0.001026856,0.002286315,0,0,0,0,0,3,10,5,5,0,0,0,0,0
93.504취,93504,0,0,0,0,0,0.2,-0.001376898,9.214468e-05,0.0005019307,0,0,0,0,0,3,10,5,5,0,0,0,0,0
93.604취,93604,0,0,0,0,0,0.2,0.001300214,-0.002930098,-0.000800997,0,0,0,0,0,3,10,5,5,0,0,0,0,0
93.704취,93704,0,0,0,0,0,0.2,0.003624365,-0.006656097,-0.001850724,0,0,0,0,0,3,10,5,5,0,0,0,0,0
93.804취,93804,0,0,0,0,0,0.2,0.006228857,-0.0112288,-0.003305912,0,0,0,0,0,3,10,5,5,0,0,0,0,0
93.904취,93904,0,0,0,0,0,0.2,0.009261595,-0.01646003,-0.005061239,0,0,0,0,0,3,10,5,5,0,0,0,0,0
94.004취,94004,0,0,0,0,0,0.2,0.01254598,-0.02237845,-0.005433261,0,0,0,0,0,3,10,5,5,0,0,0,0,0
94.104취,94104,0,0,0,0,0,0.2,0.01436704,-0.0275605,-0.006266087,0,0,0,0,0,3,10,5,5,0,0,0,0,0
94.204취,94204,0,0,0,0,0,0.2,0.01511967,-0.03172817,-0.00490272,0,0,0,0,0,3,10,5,5,0,0,0,0,0
94.304취,94304,0,0,0,0,0,0.2,0.01490959,-0.03518536,-0.002862722,0,0,0,0,0,3,10,5,5,0,0,0,0,0
94.404취,94404,0,0,0,0,0,0.1962464,0.01454258,-0.03711762,-0.0007549524,0,0,0,0,0,3,10,5,5,0,0,0,0,0
94.504취,94504,0,0,0,0,0,0.1878303,0.01440416,-0.03799086,0.0008533001,0,0,0,0,0,3,10,5,5,0,0,0,0,0
94.604취,94604,0,0,0,0,0,0.139894,0.01481671,-0.03745227,0.001160681,0,0,0,0,0,3,10,5,5,0,0,0,0,0
94.704취,94704,0,0,0,0,0,-0.00520587,0.01600914,-0.03556656,0.001560688,0,0,0,0,0,3,10,5,5,0,0,0,0,0
94.804취,94804,0,0,0,0,0,-0.02944231,0.01779664,-0.03265683,0.000906229,0,0,0,0,0,3,10,5,5,0,0,0,0,0
94.904취,94904,0,0,0,0,0,-0.04619896,0.01951105,-0.02988465,0.0002819002,0,0,0,0,0,3,10,5,5,0,0,0,0,0
95.004취,95004,0,0,0,0,0,-0.05642653,0.02045034,-0.02755849,0.0001460016,0,0,0,0,0,3,10,5,5,0,0,0,0,0
95.104취,95104,0,0,0,0,0,-0.06023288,0.02060432,-0.02477858,-7.894635e-05,0,0,0,0,0,3,10,5,5,0,0,0,0,0
95.204취,95204,0,0,0,0,0,-0.06063759,0.02056532,-0.02097772,-0.0007868707,0,0,0,0,0,3,10,5,5,0,0,0,0,0
95.304취,95304,0,0,0,0,0,-0.05787015,0.02012323,-0.01662971,-0.001351386,0,0,0,0,0,3,10,5,5,0,0,0,0,0
95.404취,95404,0,0,0,0,0,-0.05210936,0.01859579,-0.01262894,0.1729411,0,0,0,0,0,3,10,5,5,0,0,0,0,0
95.504취,95504,0,0,0,0,0,-0.04271865,0.01642236,-0.009343388,0.2858823,0,0,0,0,0,3,10,5,5,0,0,0,0,0
95.604취,95604,0,0,0,0,0,-0.03376186,0.01463535,-0.006869237,0.4270587,0,0,0,0,0,3,10,5,5,0,0,0,0,0
95.704취,95704,0,0,0,0,0,-0.02565622,0.01373327,-0.006667719,0.5294117,0,0,0,0,0,3,10,5,5,0,0,0,0,0
95.804취,95804,0,0,0,0,0,-0.01670301,0.01329396,-0.008359616,0.5364705,0,0,0,0,0,3,10,5,5,0,0,0,0,0
95.904취,95904,0,0,0,0,0,-0.005778074,0.01303001,-0.01109077,0.5364705,0,0,0,0,0,3,10,5,5,0,0,0,0,0
96.004취,96004,0,0,0,0,0,0.0004756451,0.01138128,-0.01296186,0.5364705,0,0,0,0,0,3,10,5,5,0,0,0,0,0
96.104취,96104,0,0,0,0,0,0.005256534,0.00833215,-0.01216438,0.5364705,0,0,0,0,0,3,10,5,5,0,0,0,0,0
96.204취,96204,0,0,0,0,0,0.011307,0.00537711,-0.01053409,0.5364705,0,0,0,0,0,3,10,5,5,0,0,0,0,0
96.304취,96304,0,0,0,0,0,0.01667023,0.003859153,-0.01016716,0.5364705,0,0,0,0,0,3,10,5,5,0,0,0,0,0
96.404취,96404,0,0,0,0,0,0.02026856,0.002444651,-0.009135121,0.5364705,0,0,0,0,0,3,10,5,5,0,0,0,0,0
96.504취,96504,0,0,0,0,0,0.0208056,0.00237197,-0.008230599,0.3388234,0,0,0,0,0,3,10,5,5,0,0,0,0,0
96.604취,96604,0,0,0,0,0,0.02153754,0.003037685,-0.008529963,0.1658823,0,0,0,0,0,3,10,5,5,0,0,0,0,0
96.704취,96704,0,0,0,0,0,0.02175987,0.004145774,-0.0106151,0.01058815,0,0,0,0,0,3,10,5,5,0,0,0,0,0
96.804취,96804,0,0,0,0,0,0.02082229,0.005433235,-0.01216411,-0.004990675,0,0,0,0,0,3,10,5,5,0,0,0,0,0
96.904취,96904,0,0,0,0,0,0.01894355,0.006481813,-0.01132003,-0.00780772,0,0,0,0,0,3,10,5,5,0,0,0,0,0
97.004취,97004,0,0,0,0,0,0.01394272,0.008204338,-0.01023851,-0.004122499,0,0,0,0,0,3,10,5,5,0,0,0,0,0
97.104취,97104,0,0,0,0,0,0.01086354,0.01019134,-0.009552708,-0.003953777,0,0,0,0,0,3,10,5,5,0,0,0,0,0
97.204취,97204,0,0,0,0,0,0.008608699,0.0113243,-0.009534183,-0.003404595,0,0,0,0,0,3,10,5,5,0,0,0,0,0
97.304취,97304,0,0,0,0,0,0.004951954,0.01099641,-0.009932676,-0.00302076,0,0,0,0,0,3,10,5,5,0,0,0,0,0
97.404취,97404,0,0,0,0,0,0.0006580353,0.009750662,-0.01108131,-0.002170566,0,0,0,0,0,3,10,5,5,0,0,0,0,0
97.504취,97504,0,0,0,0,0,-0.003982186,0.00792836,-0.01271366,-0.0009469539,0,0,0,0,0,3,10,5,5,0,0,0,0,0
97.604취,97604,0,0,0,0,0,-0.006996989,0.005364764,-0.01415846,-0.002849087,0,0,0,0,0,3,10,5,5,0,0,0,0,0
97.704취,97704,0,0,0,0,0,-0.009555221,0.002769906,-0.01552186,-0.002493694,0,0,0,0,0,3,10,5,5,0,0,0,0,0
97.804취,97804,0,0,0,0,0,-0.01501501,0.0004936346,-0.01740358,0.0001970083,0,0,0,0,0,3,10,5,5,0,0,0,0,0
97.904취,97904,0,0,0,0,0,-0.01815021,-0.001599563,-0.0199625,0.001666725,0,0,0,0,0,3,10,5,5,0,0,0,0,0
98.004취,98004,0,0,0,0,0,-0.01765668,-0.003013827,-0.02212597,0.002064273,0,0,0,0,0,3,10,5,5,0,0,0,0,0
