time,timestamp,voltage,current,remaining,remaining_c,remaining_v,SOH,initial,connected,reserved1,reserved2,uctimestamp,init_SOC,resistance,cvoltage,cvoltage_orin
62.609취,65413,1229,0,-1,0,-1,100,0,0,0,0,65413,0,0.02,0,0
62.709취,65513,1204,0,-1,0,-1,100,0,0,0,0,65513,0,0.02,0,0
62.809취,65613,1207,0,-1,0,-1,100,0,0,0,0,65613,0,0.02,0,0
62.909취,65713,1236,0,-1,0,-1,100,0,0,0,0,65713,0,0.02,0,0
63.009취,65813,1239,0,-1,0,-1,100,0,0,0,0,65813,0,0.02,0,0
63.109취,65913,1214,0,-1,0,-1,100,0,0,0,0,65913,0,0.02,0,0
63.209취,66013,1221,0,-1,0,-1,100,0,0,0,0,66013,0,0.02,0,0
63.309취,66113,1228,0,-1,0,-1,100,0,0,0,0,66113,0,0.02,0,0
63.409취,66213,1211,0,-1,0,-1,100,0,0,0,0,66213,0,0.02,0,0
63.509취,66313,1215,0,-1,0,-1,100,0,0,0,0,66313,0,0.02,0,0
63.609취,66413,1228,0,-1,0,-1,100,0,0,0,0,66413,0,0.02,0,0
63.709취,66513,1224,0,-1,0,-1,100,0,0,0,0,66513,0,0.02,0,0
63.809취,66613,1231,0,-1,0,-1,100,0,0,0,0,66613,0,0.02,0,0
63.909취,66713,1222,0,-1,0,-1,100,0,0,0,0,66713,0,0.02,0,0
64.009취,66813,1224,0,-1,0,-1,100,0,0,0,0,66813,0,0.02,0,0
64.109취,66913,1218,0,-1,0,-1,100,0,0,0,0,66913,0,0.02,0,0
64.209취,67013,1220,0,-1,0,-1,100,0,0,0,0,67013,0,0.02,0,0
64.309취,67113,1223,0,-1,0,-1,100,0,0,0,0,67113,0,0.02,0,0
64.409취,67213,1227,0,-1,0,-1,100,0,0,0,0,67213,0,0.02,0,0
64.509취,67313,1233,0,-1,0,-1,100,0,0,0,0,67313,0,0.02,0,0
64.609취,67413,1216,0,-1,0,-1,100,0,0,0,0,67413,0,0.02,0,0
64.709취,67513,1218,0,-1,0,-1,100,0,0,0,0,67513,0,0.02,0,0
64.809취,67613,1223,0,-1,0,-1,100,0,0,0,0,67613,0,0.02,0,0
64.909취,67713,1224,0,-1,0,-1,100,0,0,0,0,67713,0,0.02,0,0
65.009취,67813,1224,0,-1,0,-1,100,0,0,0,0,67813,0,0.02,0,0
65.109취,67913,1218,0,-1,0,-1,100,0,0,0,0,67913,0,0.02,0,0
65.209취,68013,1218,0,-1,0,-1,100,0,0,0,0,68013,0,0.02,0,0
65.309취,68113,1232,0,-1,0,-1,100,0,0,0,0,68113,0,0.02,0,0
65.409취,68213,1218,0,-1,0,-1,100,0,0,0,0,68213,0,0.02,0,0
65.509취,68313,1217,0,-1,0,-1,100,0,0,0,0,68313,0,0.02,0,0
65.609취,68413,1217,0,-1,0,-1,100,0,0,0,0,68413,0,0.02,0,0
65.709취,68513,1228,0,-1,0,-1,100,0,0,0,0,68513,0,0.02,0,0
65.809취,68613,1228,0,-1,0,-1,100,0,0,0,0,68613,0,0.02,0,0
65.909취,68713,1215,0,-1,0,-1,100,0,0,0,0,68713,0,0.02,0,0
66.009취,68813,1219,0,-1,0,-1,100,0,0,0,0,68813,0,0.02,0,0
66.109취,68913,1226,0,-1,0,-1,100,0,0,0,0,68913,0,0.02,0,0
66.209취,69013,1229,0,-1,0,-1,100,0,0,0,0,69013,0,0.02,0,0
66.309취,69113,1216,0,-1,0,-1,100,0,0,0,0,69113,0,0.02,0,0
66.409취,69213,1221,0,-1,0,-1,100,0,0,0,0,69213,0,0.02,0,0
66.509취,69313,1224,0,-1,0,-1,100,0,0,0,0,69313,0,0.02,0,0
66.609취,69413,1221,0,-1,0,-1,100,0,0,0,0,69413,0,0.02,0,0
66.709취,69513,1212,0,-1,0,-1,100,0,0,0,0,69513,0,0.02,0,0
66.809취,69613,1225,0,-1,0,-1,100,0,0,0,0,69613,0,0.02,0,0
66.909취,69713,1227,0,-1,0,-1,100,0,0,0,0,69713,0,0.02,0,0
67.009취,69813,1225,0,-1,0,-1,100,0,0,0,0,69813,0,0.02,0,0
67.109취,69913,1215,0,-1,0,-1,100,0,0,0,0,69913,0,0.02,0,0
67.209취,70013,1217,0,-1,0,-1,100,0,0,0,0,70013,0,0.02,0,0
67.309취,70113,1233,0,-1,0,-1,100,0,0,0,0,70113,0,0.02,0,0
67.409취,70213,1230,0,-1,0,-1,100,0,0,0,0,70213,0,0.02,0,0
67.509취,70313,1222,0,-1,0,-1,100,0,0,0,0,70313,0,0.02,0,0
67.609취,70413,1216,0,-1,0,-1,100,0,0,0,0,70413,0,0.02,0,0
67.709취,70513,1230,0,-1,0,-1,100,0,0,0,0,70513,0,0.02,0,0
67.809취,70613,1222,0,-1,0,-1,100,0,0,0,0,70613,0,0.02,0,0
67.909취,70713,1217,0,-1,0,-1,100,0,0,0,0,70713,0,0.02,0,0
68.009취,70813,1229,0,-1,0,-1,100,0,0,0,0,70813,0,0.02,0,0
68.109취,70913,1223,0,-1,0,-1,100,0,0,0,0,70913,0,0.02,0,0
68.209취,71013,1211,0,-1,0,-1,100,0,0,0,0,71013,0,0.02,0,0
68.309취,71113,1220,0,-1,0,-1,100,0,0,0,0,71113,0,0.02,0,0
68.409취,71213,1219,0,-1,0,-1,100,0,0,0,0,71213,0,0.02,0,0
68.509취,71313,1229,0,-1,0,-1,100,0,0,0,0,71313,0,0.02,0,0
68.609취,71413,1220,0,-1,0,-1,100,0,0,0,0,71413,0,0.02,0,0
68.709취,71513,1216,0,-1,0,-1,100,0,0,0,0,71513,0,0.02,0,0
68.809취,71613,1218,0,-1,0,-1,100,0,0,0,0,71613,0,0.02,0,0
68.909취,71713,1224,0,-1,0,-1,100,0,0,0,0,71713,0,0.02,0,0
69.009취,71813,1211,0,-1,0,-1,100,0,0,0,0,71813,0,0.02,0,0
69.109취,71913,1221,0,-1,0,-1,100,0,0,0,0,71913,0,0.02,0,0
69.209취,72013,1228,0,-1,0,-1,100,0,0,0,0,72013,0,0.02,0,0
69.309취,72113,1223,0,-1,0,-1,100,0,0,0,0,72113,0,0.02,0,0
69.409취,72213,1220,0,-1,0,-1,100,0,0,0,0,72213,0,0.02,0,0
69.509취,72313,1215,0,-1,0,-1,100,0,0,0,0,72313,0,0.02,0,0
69.609취,72413,1223,0,-1,0,-1,100,0,0,0,0,72413,0,0.02,0,0
69.709취,72513,1222,0,-1,0,-1,100,0,0,0,0,72513,0,0.02,0,0
69.809취,72613,1228,0,-1,0,-1,100,0,0,0,0,72613,0,0.02,0,0
69.909취,72713,1206,0,-1,0,-1,100,0,0,0,0,72713,0,0.02,0,0
70.009취,72813,1218,0,-1,0,-1,100,0,0,0,0,72813,0,0.02,0,0
70.109취,72913,1233,0,-1,0,-1,100,0,0,0,0,72913,0,0.02,0,0
70.209취,73013,1225,0,-1,0,-1,100,0,0,0,0,73013,0,0.02,0,0
70.309취,73113,1218,0,-1,0,-1,100,0,0,0,0,73113,0,0.02,0,0
70.409취,73213,1221,0,-1,0,-1,100,0,0,0,0,73213,0,0.02,0,0
70.509취,73313,1231,0,-1,0,-1,100,0,0,0,0,73313,0,0.02,0,0
70.609취,73413,1230,0,-1,0,-1,100,0,0,0,0,73413,0,0.02,0,0
70.709취,73513,1208,0,-1,0,-1,100,0,0,0,0,73513,0,0.02,0,0
70.809취,73613,1215,0,-1,0,-1,100,0,0,0,0,73613,0,0.02,0,0
70.909취,73713,1229,0,-1,0,-1,100,0,0,0,0,73713,0,0.02,0,0
71.009취,73813,1224,0,-1,0,-1,100,0,0,0,0,73813,0,0.02,0,0
71.109취,73913,1221,0,-1,0,-1,100,0,0,0,0,73913,0,0.02,0,0
71.209취,74013,1221,0,-1,0,-1,100,0,0,0,0,74013,0,0.02,0,0
71.309취,74113,1229,0,-1,0,-1,100,0,0,0,0,74113,0,0.02,0,0
71.409취,74213,1219,0,-1,0,-1,100,0,0,0,0,74213,0,0.02,0,0
71.509취,74313,1213,0,-1,0,-1,100,0,0,0,0,74313,0,0.02,0,0
71.609취,74413,1230,0,-1,0,-1,100,0,0,0,0,74413,0,0.02,0,0
71.709취,74513,1217,0,-1,0,-1,100,0,0,0,0,74513,0,0.02,0,0
71.809취,74613,1219,0,-1,0,-1,100,0,0,0,0,74613,0,0.02,0,0
71.909취,74713,1219,0,-1,0,-1,100,0,0,0,0,74713,0,0.02,0,0
72.009취,74813,1219,0,-1,0,-1,100,0,0,0,0,74813,0,0.02,0,0
72.109취,74913,1222,0,-1,0,-1,100,0,0,0,0,74913,0,0.02,0,0
72.209취,75013,1226,0,-1,0,-1,100,0,0,0,0,75013,0,0.02,0,0
72.309취,75113,1213,0,-1,0,-1,100,0,0,0,0,75113,0,0.02,0,0
72.409취,75213,1220,0,-1,0,-1,100,0,0,0,0,75213,0,0.02,0,0
72.509취,75313,1212,0,-1,0,-1,100,0,0,0,0,75313,0,0.02,0,0
72.609취,75413,1225,0,-1,0,-1,100,0,0,0,0,75413,0,0.02,0,0
72.709취,75513,1223,0,-1,0,-1,100,0,0,0,0,75513,0,0.02,0,0
72.809취,75613,1228,0,-1,0,-1,100,0,0,0,0,75613,0,0.02,0,0
72.909취,75713,1218,0,-1,0,-1,100,0,0,0,0,75713,0,0.02,0,0
73.009취,75813,1223,0,-1,0,-1,100,0,0,0,0,75813,0,0.02,0,0
73.109취,75913,1219,0,-1,0,-1,100,0,0,0,0,75913,0,0.02,0,0
73.209취,76013,1209,0,-1,0,-1,100,0,0,0,0,76013,0,0.02,0,0
73.309취,76113,1218,0,-1,0,-1,100,0,0,0,0,76113,0,0.02,0,0
73.409취,76213,1219,0,-1,0,-1,100,0,0,0,0,76213,0,0.02,0,0
73.509취,76313,1226,0,-1,0,-1,100,0,0,0,0,76313,0,0.02,0,0
73.609취,76413,1220,0,-1,0,-1,100,0,0,0,0,76413,0,0.02,0,0
73.709취,76513,1223,0,-1,0,-1,100,0,0,0,0,76513,0,0.02,0,0
73.809취,76613,1218,0,-1,0,-1,100,0,0,0,0,76613,0,0.02,0,0
73.909취,76713,1231,0,-1,0,-1,100,0,0,0,0,76713,0,0.02,0,0
74.009취,76813,1221,0,-1,0,-1,100,0,0,0,0,76813,0,0.02,0,0
74.109취,76913,1218,0,-1,0,-1,100,0,0,0,0,76913,0,0.02,0,0
74.209취,77013,1226,0,-1,0,-1,100,0,0,0,0,77013,0,0.02,0,0
74.309취,77113,1226,0,-1,0,-1,100,0,0,0,0,77113,0,0.02,0,0
74.409취,77213,1216,0,-1,0,-1,100,0,0,0,0,77213,0,0.02,0,0
74.509취,77313,1218,0,-1,0,-1,100,0,0,0,0,77313,0,0.02,0,0
74.609취,77413,1219,0,-1,0,-1,100,0,0,0,0,77413,0,0.02,0,0
74.709취,77513,1221,0,-1,0,-1,100,0,0,0,0,77513,0,0.02,0,0
74.809취,77613,1218,0,-1,0,-1,100,0,0,0,0,77613,0,0.02,0,0
74.909취,77713,1221,0,-1,0,-1,100,0,0,0,0,77713,0,0.02,0,0
75.009취,77813,1221,0,-1,0,-1,100,0,0,0,0,77813,0,0.02,0,0
75.109취,77913,1218,0,-1,0,-1,100,0,0,0,0,77913,0,0.02,0,0
75.209취,78013,1206,0,-1,0,-1,100,0,0,0,0,78013,0,0.02,0,0
75.309취,78113,1219,0,-1,0,-1,100,0,0,0,0,78113,0,0.02,0,0
75.409취,78213,1219,0,-1,0,-1,100,0,0,0,0,78213,0,0.02,0,0
75.509취,78313,1232,0,-1,0,-1,100,0,0,0,0,78313,0,0.02,0,0
75.609취,78413,1216,0,-1,0,-1,100,0,0,0,0,78413,0,0.02,0,0
75.709취,78513,1218,0,-1,0,-1,100,0,0,0,0,78513,0,0.02,0,0
75.809취,78613,1228,0,-1,0,-1,100,0,0,0,0,78613,0,0.02,0,0
75.909취,78713,1229,0,-1,0,-1,100,0,0,0,0,78713,0,0.02,0,0
76.009취,78813,1225,0,-1,0,-1,100,0,0,0,0,78813,0,0.02,0,0
76.109취,78913,1215,0,-1,0,-1,100,0,0,0,0,78913,0,0.02,0,0
76.209취,79013,1216,0,-1,0,-1,100,0,0,0,0,79013,0,0.02,0,0
76.309취,79113,1226,0,-1,0,-1,100,0,0,0,0,79113,0,0.02,0,0
76.409취,79213,1227,0,-1,0,-1,100,0,0,0,0,79213,0,0.02,0,0
76.509취,79313,1199,0,-1,0,-1,100,0,0,0,0,79313,0,0.02,0,0
76.609취,79413,1226,0,-1,0,-1,100,0,0,0,0,79413,0,0.02,0,0
76.709취,79513,1234,0,-1,0,-1,100,0,0,0,0,79513,0,0.02,0,0
76.809취,79613,1230,0,-1,0,-1,100,0,0,0,0,79613,0,0.02,0,0
76.909취,79713,1210,0,-1,0,-1,100,0,0,0,0,79713,0,0.02,0,0
77.009취,79813,1217,0,-1,0,-1,100,0,0,0,0,79813,0,0.02,0,0
77.109취,79913,1224,0,-1,0,-1,100,0,0,0,0,79913,0,0.02,0,0
77.209취,80013,1225,0,-1,0,-1,100,0,0,0,0,80013,0,0.02,0,0
77.309취,80113,1220,0,-1,0,-1,100,0,0,0,0,80113,0,0.02,0,0
77.409취,80213,1215,0,-1,0,-1,100,0,0,0,0,80213,0,0.02,0,0
77.509취,80313,1225,0,-1,0,-1,100,0,0,0,0,80313,0,0.02,0,0
77.609취,80413,1222,0,-1,0,-1,100,0,0,0,0,80413,0,0.02,0,0
77.709취,80513,1208,0,-1,0,-1,100,0,0,0,0,80513,0,0.02,0,0
77.809취,80613,1218,0,-1,0,-1,100,0,0,0,0,80613,0,0.02,0,0
77.909취,80713,1227,0,-1,0,-1,100,0,0,0,0,80713,0,0.02,0,0
78.009취,80813,1223,0,-1,0,-1,100,0,0,0,0,80813,0,0.02,0,0
78.109취,80913,1199,0,-1,0,-1,100,0,0,0,0,80913,0,0.02,0,0
78.209취,81013,1214,0,-1,0,-1,100,0,0,0,0,81013,0,0.02,0,0
78.309취,81113,1227,0,-1,0,-1,100,0,0,0,0,81113,0,0.02,0,0
78.409취,81213,1218,0,-1,0,-1,100,0,0,0,0,81213,0,0.02,0,0
78.509취,81313,1208,0,-1,0,-1,100,0,0,0,0,81313,0,0.02,0,0
78.609취,81413,1215,0,-1,0,-1,100,0,0,0,0,81413,0,0.02,0,0
78.709취,81513,1224,0,-1,0,-1,100,0,0,0,0,81513,0,0.02,0,0
78.809취,81613,1215,0,-1,0,-1,100,0,0,0,0,81613,0,0.02,0,0
78.909취,81713,1223,0,-1,0,-1,100,0,0,0,0,81713,0,0.02,0,0
79.009취,81813,1213,0,-1,0,-1,100,0,0,0,0,81813,0,0.02,0,0
79.109취,81913,1218,0,-1,0,-1,100,0,0,0,0,81913,0,0.02,0,0
79.209취,82013,1221,0,-1,0,-1,100,0,0,0,0,82013,0,0.02,0,0
79.309취,82113,1211,0,-1,0,-1,100,0,0,0,0,82113,0,0.02,0,0
79.409취,82213,1210,0,-1,0,-1,100,0,0,0,0,82213,0,0.02,0,0
79.509취,82313,1219,0,-1,0,-1,100,0,0,0,0,82313,0,0.02,0,0
79.609취,82413,1229,0,-1,0,-1,100,0,0,0,0,82413,0,0.02,0,0
79.709취,82513,1209,0,-1,0,-1,100,0,0,0,0,82513,0,0.02,0,0
79.809취,82613,1228,0,-1,0,-1,100,0,0,0,0,82613,0,0.02,0,0
79.909취,82713,1224,0,-1,0,-1,100,0,0,0,0,82713,0,0.02,0,0
80.009취,82813,1212,0,-1,0,-1,100,0,0,0,0,82813,0,0.02,0,0
80.109취,82913,1213,0,-1,0,-1,100,0,0,0,0,82913,0,0.02,0,0
80.209취,83013,1215,0,-1,0,-1,100,0,0,0,0,83013,0,0.02,0,0
80.309취,83113,1219,0,-1,0,-1,100,0,0,0,0,83113,0,0.02,0,0
80.409취,83213,1219,0,-1,0,-1,100,0,0,0,0,83213,0,0.02,0,0
80.509취,83313,1216,0,-1,0,-1,100,0,0,0,0,83313,0,0.02,0,0
80.609취,83413,1224,0,-1,0,-1,100,0,0,0,0,83413,0,0.02,0,0
80.709취,83513,1219,0,-1,0,-1,100,0,0,0,0,83513,0,0.02,0,0
80.809취,83613,1216,0,-1,0,-1,100,0,0,0,0,83613,0,0.02,0,0
80.909취,83713,1215,0,-1,0,-1,100,0,0,0,0,83713,0,0.02,0,0
81.009취,83813,1216,0,-1,0,-1,100,0,0,0,0,83813,0,0.02,0,0
81.109취,83913,1222,0,-1,0,-1,100,0,0,0,0,83913,0,0.02,0,0
81.209취,84013,1229,0,-1,0,-1,100,0,0,0,0,84013,0,0.02,0,0
81.309취,84113,1215,0,-1,0,-1,100,0,0,0,0,84113,0,0.02,0,0
81.409취,84213,1220,0,-1,0,-1,100,0,0,0,0,84213,0,0.02,0,0
81.509취,84313,1228,0,-1,0,-1,100,0,0,0,0,84313,0,0.02,0,0
81.609취,84413,1225,0,-1,0,-1,100,0,0,0,0,84413,0,0.02,0,0
81.709취,84513,1214,0,-1,0,-1,100,0,0,0,0,84513,0,0.02,0,0
81.809취,84613,1217,0,-1,0,-1,100,0,0,0,0,84613,0,0.02,0,0
81.909취,84713,1214,0,-1,0,-1,100,0,0,0,0,84713,0,0.02,0,0
82.009취,84813,1220,0,-1,0,-1,100,0,0,0,0,84813,0,0.02,0,0
82.109취,84913,1218,0,-1,0,-1,100,0,0,0,0,84913,0,0.02,0,0
82.209취,85013,1225,0,-1,0,-1,100,0,0,0,0,85013,0,0.02,0,0
82.309취,85113,1220,0,-1,0,-1,100,0,0,0,0,85113,0,0.02,0,0
82.409취,85213,1210,0,-1,0,-1,100,0,0,0,0,85213,0,0.02,0,0
82.509취,85313,1209,0,-1,0,-1,100,0,0,0,0,85313,0,0.02,0,0
82.609취,85413,1220,0,-1,0,-1,100,0,0,0,0,85413,0,0.02,0,0
82.709취,85513,1221,0,-1,0,-1,100,0,0,0,0,85513,0,0.02,0,0
82.809취,85613,1219,0,-1,0,-1,100,0,0,0,0,85613,0,0.02,0,0
82.909취,85713,1217,0,-1,0,-1,100,0,0,0,0,85713,0,0.02,0,0
83.009취,85813,1219,0,-1,0,-1,100,0,0,0,0,85813,0,0.02,0,0
83.109취,85913,1226,0,-1,0,-1,100,0,0,0,0,85913,0,0.02,0,0
83.209취,86013,1228,0,-1,0,-1,100,0,0,0,0,86013,0,0.02,0,0
83.309취,86113,1213,0,-1,0,-1,100,0,0,0,0,86113,0,0.02,0,0
83.409취,86213,1216,0,-1,0,-1,100,0,0,0,0,86213,0,0.02,0,0
83.509취,86313,1220,0,-1,0,-1,100,0,0,0,0,86313,0,0.02,0,0
83.609취,86413,1226,0,-1,0,-1,100,0,0,0,0,86413,0,0.02,0,0
83.709취,86513,1217,0,-1,0,-1,100,0,0,0,0,86513,0,0.02,0,0
83.809취,86613,1215,0,-1,0,-1,100,0,0,0,0,86613,0,0.02,0,0
83.909취,86713,1220,0,-1,0,-1,100,0,0,0,0,86713,0,0.02,0,0
84.009취,86813,1214,0,-1,0,-1,100,0,0,0,0,86813,0,0.02,0,0
84.109취,86913,1207,0,-1,0,-1,100,0,0,0,0,86913,0,0.02,0,0
84.209취,87013,1222,0,-1,0,-1,100,0,0,0,0,87013,0,0.02,0,0
84.309취,87113,1213,0,-1,0,-1,100,0,0,0,0,87113,0,0.02,0,0
84.409취,87213,1213,0,-1,0,-1,100,0,0,0,0,87213,0,0.02,0,0
84.509취,87313,1219,0,-1,0,-1,100,0,0,0,0,87313,0,0.02,0,0
84.609취,87413,1229,0,-1,0,-1,100,0,0,0,0,87413,0,0.02,0,0
84.709취,87513,1228,0,-1,0,-1,100,0,0,0,0,87513,0,0.02,0,0
84.809취,87613,1219,0,-1,0,-1,100,0,0,0,0,87613,0,0.02,0,0
84.909취,87713,1221,0,-1,0,-1,100,0,0,0,0,87713,0,0.02,0,0
85.009취,87813,1219,0,-1,0,-1,100,0,0,0,0,87813,0,0.02,0,0
85.109취,87913,1224,0,-1,0,-1,100,0,0,0,0,87913,0,0.02,0,0
85.209취,88013,1198,0,-1,0,-1,100,0,0,0,0,88013,0,0.02,0,0
85.309취,88113,1219,0,-1,0,-1,100,0,0,0,0,88113,0,0.02,0,0
85.409취,88213,1218,0,-1,0,-1,100,0,0,0,0,88213,0,0.02,0,0
85.509취,88313,1213,0,-1,0,-1,100,0,0,0,0,88313,0,0.02,0,0
85.609취,88413,1213,0,-1,0,-1,100,0,0,0,0,88413,0,0.02,0,0
85.709취,88513,1207,0,-1,0,-1,100,0,0,0,0,88513,0,0.02,0,0
85.809취,88613,1220,0,-1,0,-1,100,0,0,0,0,88613,0,0.02,0,0
85.909취,88713,1218,0,-1,0,-1,100,0,0,0,0,88713,0,0.02,0,0
86.009취,88813,1217,0,-1,0,-1,100,0,0,0,0,88813,0,0.02,0,0
86.109취,88913,1219,0,-1,0,-1,100,0,0,0,0,88913,0,0.02,0,0
86.209취,89013,1223,0,-1,0,-1,100,0,0,0,0,89013,0,0.02,0,0
86.309취,89113,1210,0,-1,0,-1,100,0,0,0,0,89113,0,0.02,0,0
86.409취,89213,1208,0,-1,0,-1,100,0,0,0,0,89213,0,0.02,0,0
86.509취,89313,1220,0,-1,0,-1,100,0,0,0,0,89313,0,0.02,0,0
86.609취,89413,1222,0,-1,0,-1,100,0,0,0,0,89413,0,0.02,0,0
86.709취,89513,1215,0,-1,0,-1,100,0,0,0,0,89513,0,0.02,0,0
86.809취,89613,1213,0,-1,0,-1,100,0,0,0,0,89613,0,0.02,0,0
86.909취,89713,1211,0,-1,0,-1,100,0,0,0,0,89713,0,0.02,0,0
87.009취,89813,1221,0,-1,0,-1,100,0,0,0,0,89813,0,0.02,0,0
87.109취,89913,1220,0,-1,0,-1,100,0,0,0,0,89913,0,0.02,0,0
87.209취,90013,1215,0,-1,0,-1,100,0,0,0,0,90013,0,0.02,0,0
87.309취,90113,1211,0,-1,0,-1,100,0,0,0,0,90113,0,0.02,0,0
87.409취,90213,1219,0,-1,0,-1,100,0,0,0,0,90213,0,0.02,0,0
87.509취,90313,1220,0,-1,0,-1,100,0,0,0,0,90313,0,0.02,0,0
87.609취,90413,1222,0,-1,0,-1,100,0,0,0,0,90413,0,0.02,0,0
87.709취,90513,1220,0,-1,0,-1,100,0,0,0,0,90513,0,0.02,0,0
87.809취,90613,1213,0,-1,0,-1,100,0,0,0,0,90613,0,0.02,0,0
87.909취,90713,1224,0,-1,0,-1,100,0,0,0,0,90713,0,0.02,0,0
88.009취,90813,1217,0,-1,0,-1,100,0,0,0,0,90813,0,0.02,0,0
88.109취,90913,1216,0,-1,0,-1,100,0,0,0,0,90913,0,0.02,0,0
88.209취,91013,1224,0,-1,0,-1,100,0,0,0,0,91013,0,0.02,0,0
88.309취,91113,1220,0,-1,0,-1,100,0,0,0,0,91113,0,0.02,0,0
88.409취,91213,1213,0,-1,0,-1,100,0,0,0,0,91213,0,0.02,0,0
88.509취,91313,1216,0,-1,0,-1,100,0,0,0,0,91313,0,0.02,0,0
88.609취,91413,1219,0,-1,0,-1,100,0,0,0,0,91413,0,0.02,0,0
88.709취,91513,1222,0,-1,0,-1,100,0,0,0,0,91513,0,0.02,0,0
88.809취,91613,1215,0,-1,0,-1,100,0,0,0,0,91613,0,0.02,0,0
88.909취,91713,1213,0,-1,0,-1,100,0,0,0,0,91713,0,0.02,0,0
89.009취,91813,1210,0,-1,0,-1,100,0,0,0,0,91813,0,0.02,0,0
89.109취,91913,1209,0,-1,0,-1,100,0,0,0,0,91913,0,0.02,0,0
89.209취,92013,1211,0,-1,0,-1,100,0,0,0,0,92013,0,0.02,0,0
89.309취,92113,1220,0,-1,0,-1,100,0,0,0,0,92113,0,0.02,0,0
89.409취,92213,1218,0,-1,0,-1,100,0,0,0,0,92213,0,0.02,0,0
89.509취,92313,1225,0,-1,0,-1,100,0,0,0,0,92313,0,0.02,0,0
89.609취,92413,1216,0,-1,0,-1,100,0,0,0,0,92413,0,0.02,0,0
89.709취,92513,1204,0,-1,0,-1,100,0,0,0,0,92513,0,0.02,0,0
89.809취,92613,1225,0,-1,0,-1,100,0,0,0,0,92613,0,0.02,0,0
89.909취,92713,1221,0,-1,0,-1,100,0,0,0,0,92713,0,0.02,0,0
90.009취,92813,1216,0,-1,0,-1,100,0,0,0,0,92813,0,0.02,0,0
90.109취,92913,1210,0,-1,0,-1,100,0,0,0,0,92913,0,0.02,0,0
90.209취,93013,1225,0,-1,0,-1,100,0,0,0,0,93013,0,0.02,0,0
90.309취,93113,1211,0,-1,0,-1,100,0,0,0,0,93113,0,0.02,0,0
90.409취,93213,1216,0,-1,0,-1,100,0,0,0,0,93213,0,0.02,0,0
90.509취,93313,1203,0,-1,0,-1,100,0,0,0,0,93313,0,0.02,0,0
90.609취,93413,1224,0,-1,0,-1,100,0,0,0,0,93413,0,0.02,0,0
90.709취,93513,1220,0,-1,0,-1,100,0,0,0,0,93513,0,0.02,0,0
90.809취,93613,1218,0,-1,0,-1,100,0,0,0,0,93613,0,0.02,0,0
90.909취,93713,1200,0,-1,0,-1,100,0,0,0,0,93713,0,0.02,0,0
91.009취,93813,1209,0,-1,0,-1,100,0,0,0,0,93813,0,0.02,0,0
91.109취,93913,1218,0,-1,0,-1,100,0,0,0,0,93913,0,0.02,0,0
91.209취,94013,1216,0,-1,0,-1,100,0,0,0,0,94013,0,0.02,0,0
91.309취,94113,1210,0,-1,0,-1,100,0,0,0,0,94113,0,0.02,0,0
91.409취,94213,1220,0,-1,0,-1,100,0,0,0,0,94213,0,0.02,0,0
91.509취,94313,1216,0,-1,0,-1,100,0,0,0,0,94313,0,0.02,0,0
91.609취,94413,1216,0,-1,0,-1,100,0,0,0,0,94413,0,0.02,0,0
91.709취,94513,1213,0,-1,0,-1,100,0,0,0,0,94513,0,0.02,0,0
91.809취,94613,1218,0,-1,0,-1,100,0,0,0,0,94613,0,0.02,0,0
91.909취,94713,1224,0,-1,0,-1,100,0,0,0,0,94713,0,0.02,0,0
92.009취,94813,1220,0,-1,0,-1,100,0,0,0,0,94813,0,0.02,0,0
92.109취,94913,1207,0,-1,0,-1,100,0,0,0,0,94913,0,0.02,0,0
92.209취,95013,1205,0,-1,0,-1,100,0,0,0,0,95013,0,0.02,0,0
92.309취,95113,1219,0,-1,0,-1,100,0,0,0,0,95113,0,0.02,0,0
92.409취,95213,1218,0,-1,0,-1,100,0,0,0,0,95213,0,0.02,0,0
92.509취,95313,1209,0,-1,0,-1,100,0,0,0,0,95313,0,0.02,0,0
92.609취,95413,1213,0,-1,0,-1,100,0,0,0,0,95413,0,0.02,0,0
92.709취,95513,1219,0,-1,0,-1,100,0,0,0,0,95513,0,0.02,0,0
92.809취,95613,1216,0,-1,0,-1,100,0,0,0,0,95613,0,0.02,0,0
92.909취,95713,1214,0,-1,0,-1,100,0,0,0,0,95713,0,0.02,0,0
93.009취,95813,1223,0,-1,0,-1,100,0,0,0,0,95813,0,0.02,0,0
93.109취,95913,1208,0,-1,0,-1,100,0,0,0,0,95913,0,0.02,0,0
93.209취,96013,1220,0,-1,0,-1,100,0,0,0,0,96013,0,0.02,0,0
93.309취,96113,1214,0,-1,0,-1,100,0,0,0,0,96113,0,0.02,0,0
93.409취,96213,1204,0,-1,0,-1,100,0,0,0,0,96213,0,0.02,0,0
93.509취,96313,1219,0,-1,0,-1,100,0,0,0,0,96313,0,0.02,0,0
93.609취,96413,1218,0,-1,0,-1,100,0,0,0,0,96413,0,0.02,0,0
93.709취,96513,1213,0,-1,0,-1,100,0,0,0,0,96513,0,0.02,0,0
93.809취,96613,1208,0,-1,0,-1,100,0,0,0,0,96613,0,0.02,0,0
93.909취,96713,1218,0,-1,0,-1,100,0,0,0,0,96713,0,0.02,0,0
94.009취,96813,1213,0,-1,0,-1,100,0,0,0,0,96813,0,0.02,0,0
94.109취,96913,1213,0,-1,0,-1,100,0,0,0,0,96913,0,0.02,0,0
