time,timestamp,iTOW,year,month,day,hour,min,sec,valid,tAcc,nano,fixType,flags,reserved1,numSV,lon,lat,height,hMSL,hAcc,vAcc,velN,velE,velD,gSpeed,heading,sAcc,headingAcc,pDOP,reserved2
128.62취,128620,0,0,0,0,0,0,0,0,0,0,3,0,0,26,1139912799,226027703,45119,0,223,417,5,-12,2,0,0,71,0,0,0
128.71취,128714,0,0,0,0,0,0,0,0,0,0,3,0,0,26,1139912799,226027704,45062,0,223,416,11,-12,4,0,0,68,0,0,0
128.81취,128814,0,0,0,0,0,0,0,0,0,0,3,0,0,26,1139912799,226027704,44988,0,223,415,-3,8,19,0,0,92,0,0,0
128.92취,128916,0,0,0,0,0,0,0,0,0,0,3,0,0,26,1139912800,226027704,44920,0,223,415,-12,-13,-29,0,0,106,0,0,0
129.02취,129020,0,0,0,0,0,0,0,0,0,0,3,0,0,26,1139912800,226027704,44854,0,223,414,-2,-41,-2,0,0,76,0,0,0
129.12취,129116,0,0,0,0,0,0,0,0,0,0,3,0,0,25,1139912800,226027704,44799,0,223,413,16,-6,50,0,0,126,0,0,0
129.24취,129242,0,0,0,0,0,0,0,0,0,0,3,0,0,25,1139912800,226027704,44732,0,223,412,14,31,12,0,0,80,0,0,0
129.42취,129416,0,0,0,0,0,0,0,0,0,0,3,0,0,25,1139912801,226027704,44689,0,223,413,-12,-12,-42,0,0,120,0,0,0
129.52취,129516,0,0,0,0,0,0,0,0,0,0,3,0,0,26,1139912801,226027704,44630,0,223,412,14,30,37,0,0,92,0,0,0
129.62취,129622,0,0,0,0,0,0,0,0,0,0,3,0,0,26,1139912802,226027704,44580,0,223,411,4,-7,19,0,0,110,0,0,0
129.71취,129714,0,0,0,0,0,0,0,0,0,0,3,0,0,26,1139912802,226027704,44540,0,223,410,2,-11,74,0,0,117,0,0,0
129.82취,129816,0,0,0,0,0,0,0,0,0,0,3,0,0,25,1139912802,226027704,44503,0,223,409,2,-8,31,0,0,112,0,0,0
129.92취,129918,0,0,0,0,0,0,0,0,0,0,3,0,0,26,1139912803,226027704,44465,0,222,408,7,-27,3,0,0,65,0,0,0
130.01취,130014,0,0,0,0,0,0,0,0,0,0,3,0,0,26,1139912803,226027704,44424,0,222,407,28,-3,94,0,0,106,0,0,0
130.12취,130116,0,0,0,0,0,0,0,0,0,0,3,0,0,26,1139912803,226027704,44383,0,222,406,-18,-26,56,0,0,103,0,0,0
130.23취,130232,0,0,0,0,0,0,0,0,0,0,3,0,0,26,1139912804,226027704,44349,0,222,404,-3,3,-1,0,0,46,0,0,0
130.32취,130318,0,0,0,0,0,0,0,0,0,0,3,0,0,26,1139912804,226027704,44315,0,221,403,19,-10,55,0,0,99,0,0,0
130.42취,130420,0,0,0,0,0,0,0,0,0,0,3,0,0,26,1139912805,226027704,44321,0,221,402,-25,-13,4,0,0,55,0,0,0
130.52취,130520,0,0,0,0,0,0,0,0,0,0,3,0,0,26,1139912805,226027704,44303,0,221,400,22,2,63,0,0,99,0,0,0
130.62취,130620,0,0,0,0,0,0,0,0,0,0,3,0,0,26,1139912806,226027705,44301,0,240,435,-15,7,-7,0,0,63,0,0,0
130.71취,130712,0,0,0,0,0,0,0,0,0,0,3,0,0,26,1139912807,226027705,44304,0,270,488,8,27,13,0,0,56,0,0,0
130.82취,130820,0,0,0,0,0,0,0,0,0,0,3,0,0,26,1139912808,226027705,44306,0,287,517,-14,-19,-14,0,0,60,0,0,0
130.92취,130920,0,0,0,0,0,0,0,0,0,0,3,0,0,26,1139912809,226027705,44310,0,297,534,26,7,3,0,0,48,0,0,0
131.02취,131020,0,0,0,0,0,0,0,0,0,0,3,0,0,26,1139912810,226027705,44319,0,312,561,-14,23,61,0,0,80,0,0,0
131.12취,131118,0,0,0,0,0,0,0,0,0,0,3,0,0,26,1139912810,226027705,44313,0,249,446,3,-14,-37,0,0,82,0,0,0
131.24취,131240,0,0,0,0,0,0,0,0,0,0,3,0,0,26,1139912811,226027706,44314,0,286,511,7,2,-11,0,0,76,0,0,0
131.41취,131414,0,0,0,0,0,0,0,0,0,0,3,0,0,26,1139912812,226027706,44302,0,307,548,39,-21,91,0,0,111,0,0,0
131.51취,131514,0,0,0,0,0,0,0,0,0,0,3,0,0,26,1139912813,226027707,44299,0,319,568,14,29,-15,0,0,76,0,0,0
131.61취,131614,0,0,0,0,0,0,0,0,0,0,3,0,0,26,1139912814,226027707,44301,0,325,578,-8,-22,-11,0,0,56,0,0,0
131.7취,131704,0,0,0,0,0,0,0,0,0,0,3,0,0,26,1139912814,226027707,44281,0,258,459,18,17,-5,0,0,60,0,0,0
131.81취,131812,0,0,0,0,0,0,0,0,0,0,3,0,0,26,1139912816,226027707,44292,0,291,517,11,14,10,0,0,64,0,0,0
131.91취,131914,0,0,0,0,0,0,0,0,0,0,3,0,0,26,1139912816,226027707,44296,0,317,561,-20,-67,34,0,0,79,0,0,0
132.01취,132012,0,0,0,0,0,0,0,0,0,0,3,0,0,26,1139912817,226027707,44311,0,331,585,15,26,37,0,0,78,0,0,0
132.11취,132112,0,0,0,0,0,0,0,0,0,0,3,0,0,26,1139912818,226027708,44327,0,345,611,5,23,48,0,0,88,0,0,0
132.22취,132224,0,0,0,0,0,0,0,0,0,0,3,0,0,26,1139912819,226027708,44340,0,354,626,-5,11,5,0,0,49,0,0,0
132.31취,132310,0,0,0,0,0,0,0,0,0,0,3,0,0,26,1139912819,226027708,44331,0,281,496,-10,-25,-23,0,0,74,0,0,0
132.41취,132408,0,0,0,0,0,0,0,0,0,0,3,0,0,26,1139912820,226027708,44354,0,326,575,46,52,-24,0,0,76,0,0,0
132.51취,132506,0,0,0,0,0,0,0,0,0,0,3,0,0,26,1139912821,226027709,44369,0,348,614,-59,-29,32,0,0,75,0,0,0
132.61취,132608,0,0,0,0,0,0,0,0,0,0,3,0,0,26,1139912821,226027709,44391,0,365,643,3,-8,-32,0,0,97,0,0,0
132.7취,132700,0,0,0,0,0,0,0,0,0,0,3,0,0,26,1139912821,226027709,44381,0,290,510,55,47,68,0,0,87,0,0,0
132.81취,132806,0,0,0,0,0,0,0,0,0,0,3,0,0,26,1139912821,226027710,44370,0,233,408,-16,-6,-6,0,0,75,0,0,0
132.91취,132906,0,0,0,0,0,0,0,0,0,0,3,0,0,25,1139912821,226027710,44371,0,216,379,27,48,-38,0,0,112,0,0,0
133.01취,133006,0,0,0,0,0,0,0,0,0,0,3,0,0,26,1139912821,226027710,44360,0,216,378,-65,25,18,0,0,55,0,0,0
133.11취,133106,0,0,0,0,0,0,0,0,0,0,3,0,0,26,1139912821,226027710,44353,0,216,377,32,-2,-2,0,0,62,0,0,0
133.22취,133224,0,0,0,0,0,0,0,0,0,0,3,0,0,26,1139912820,226027710,44343,0,216,377,4,-8,39,0,0,128,0,0,0
133.31취,133306,0,0,0,0,0,0,0,0,0,0,3,0,0,26,1139912820,226027710,44341,0,216,376,-11,32,-35,0,0,119,0,0,0
133.41취,133406,0,0,0,0,0,0,0,0,0,0,3,0,0,26,1139912819,226027710,44326,0,216,376,49,-14,49,0,0,105,0,0,0
133.51취,133506,0,0,0,0,0,0,0,0,0,0,3,0,0,26,1139912819,226027710,44318,0,216,375,10,17,54,0,0,114,0,0,0
133.61취,133606,0,0,0,0,0,0,0,0,0,0,3,0,0,26,1139912818,226027710,44316,0,216,374,-34,-44,-31,0,0,89,0,0,0
133.7취,133702,0,0,0,0,0,0,0,0,0,0,3,0,0,26,1139912818,226027710,44307,0,216,374,68,65,9,0,0,86,0,0,0
133.82취,133820,0,0,0,0,0,0,0,0,0,0,3,0,0,26,1139912817,226027710,44296,0,216,373,-65,-76,-8,0,0,86,0,0,0
133.92취,133922,0,0,0,0,0,0,0,0,0,0,3,0,0,26,1139912816,226027710,44290,0,216,373,-10,34,-25,0,0,115,0,0,0
134.02취,134024,0,0,0,0,0,0,0,0,0,0,3,0,0,26,1139912815,226027710,44284,0,216,372,-9,25,31,0,0,92,0,0,0
134.12취,134118,0,0,0,0,0,0,0,0,0,0,3,0,0,26,1139912815,226027710,44277,0,216,372,-9,-31,-36,0,0,98,0,0,0
134.21취,134210,0,0,0,0,0,0,0,0,0,0,3,0,0,27,1139912813,226027709,44280,0,240,413,8,-25,-42,0,0,96,0,0,0
134.3취,134302,0,0,0,0,0,0,0,0,0,0,3,0,0,27,1139912812,226027709,44277,0,291,500,-7,2,30,0,0,110,0,0,0
134.4취,134398,0,0,0,0,0,0,0,0,0,0,3,0,0,27,1139912810,226027708,44277,0,333,571,-12,-31,-10,0,0,70,0,0,0
134.5취,134500,0,0,0,0,0,0,0,0,0,0,3,0,0,27,1139912809,226027707,44284,0,357,612,-7,21,-4,0,0,71,0,0,0
134.6취,134596,0,0,0,0,0,0,0,0,0,0,3,0,0,27,1139912808,226027707,44303,0,414,709,-13,-46,36,0,0,97,0,0,0
134.7취,134696,0,0,0,0,0,0,0,0,0,0,3,0,0,27,1139912808,226027706,44329,0,450,771,1,-20,23,0,0,100,0,0,0
134.8취,134800,0,0,0,0,0,0,0,0,0,0,3,0,0,27,1139912807,226027706,44358,0,470,806,13,26,4,0,0,63,0,0,0
134.9취,134900,0,0,0,0,0,0,0,0,0,0,3,0,0,27,1139912807,226027706,44388,0,481,825,-9,-19,2,0,0,65,0,0,0
135.02취,135022,0,0,0,0,0,0,0,0,0,0,3,0,0,26,1139912807,226027706,44408,0,434,743,18,26,-28,0,0,86,0,0,0
135.09취,135094,0,0,0,0,0,0,0,0,0,0,3,0,0,27,1139912807,226027705,44444,0,465,797,-5,-15,15,0,0,90,0,0,0
135.23취,135226,0,0,0,0,0,0,0,0,0,0,3,0,0,27,1139912808,226027705,44475,0,481,824,-12,-20,45,0,0,94,0,0,0
135.3취,135298,0,0,0,0,0,0,0,0,0,0,3,0,0,27,1139912808,226027704,44509,0,489,838,-3,-1,3,0,0,50,0,0,0
135.4취,135400,0,0,0,0,0,0,0,0,0,0,3,0,0,27,1139912808,226027704,44540,0,493,845,32,13,20,0,0,61,0,0,0
135.52취,135520,0,0,0,0,0,0,0,0,0,0,3,0,0,26,1139912808,226027704,44563,0,453,777,-44,-49,-13,0,0,54,0,0,0
135.63취,135632,0,0,0,0,0,0,0,0,0,0,3,0,0,25,1139912808,226027704,44561,0,357,612,-22,9,23,0,0,70,0,0,0
135.74취,135740,0,0,0,0,0,0,0,0,0,0,3,0,0,25,1139912807,226027704,44552,0,285,488,-30,-80,57,0,0,96,0,0,0
135.94취,135938,0,0,0,0,0,0,0,0,0,0,3,0,0,25,1139912806,226027704,44545,0,230,395,9,13,26,0,0,98,0,0,0
136.11취,136110,0,0,0,0,0,0,0,0,0,0,3,0,0,26,1139912805,226027704,44547,0,214,366,-9,-27,11,0,0,107,0,0,0
136.21취,136214,0,0,0,0,0,0,0,0,0,0,3,0,0,27,1139912805,226027703,44555,0,214,366,-71,-44,-21,0,0,92,0,0,0
136.29취,136294,0,0,0,0,0,0,0,0,0,0,3,0,0,26,1139912803,226027703,44538,0,214,366,59,27,27,0,0,98,0,0,0
136.39취,136394,0,0,0,0,0,0,0,0,0,0,3,0,0,26,1139912803,226027704,44528,0,214,365,-23,-29,52,0,0,131,0,0,0
136.49취,136494,0,0,0,0,0,0,0,0,0,0,3,0,0,27,1139912802,226027704,44516,0,214,365,-6,-28,39,0,0,129,0,0,0
136.61취,136614,0,0,0,0,0,0,0,0,0,0,3,0,0,26,1139912801,226027704,44504,0,214,365,-6,35,46,0,0,93,0,0,0
136.72취,136720,0,0,0,0,0,0,0,0,0,0,3,0,0,25,1139912801,226027704,44490,0,214,365,3,16,-23,0,0,122,0,0,0
136.8취,136800,0,0,0,0,0,0,0,0,0,0,3,0,0,27,1139912800,226027704,44489,0,215,366,7,-10,-17,0,0,88,0,0,0
136.9취,136900,0,0,0,0,0,0,0,0,0,0,3,0,0,27,1139912799,226027703,44491,0,258,439,9,29,-57,0,0,115,0,0,0
137.02취,137022,0,0,0,0,0,0,0,0,0,0,3,0,0,26,1139912798,226027704,44477,0,214,364,-2,34,-10,0,0,82,0,0,0
137.12취,137120,0,0,0,0,0,0,0,0,0,0,3,0,0,26,1139912798,226027704,44473,0,214,364,-9,-6,-24,0,0,101,0,0,0
137.26취,137256,0,0,0,0,0,0,0,0,0,0,3,0,0,26,1139912798,226027704,44493,0,282,480,1,32,-72,0,0,111,0,0,0
137.42취,137424,0,0,0,0,0,0,0,0,0,0,3,0,0,26,1139912799,226027704,44518,0,328,558,-10,16,-19,0,0,112,0,0,0
137.51취,137512,0,0,0,0,0,0,0,0,0,0,3,0,0,26,1139912800,226027704,44543,0,352,598,5,5,-42,0,0,111,0,0,0
137.6취,137604,0,0,0,0,0,0,0,0,0,0,3,0,0,26,1139912800,226027705,44566,0,372,632,-31,3,-10,0,0,65,0,0,0
137.71취,137710,0,0,0,0,0,0,0,0,0,0,3,0,0,26,1139912800,226027705,44559,0,295,502,27,-11,34,0,0,99,0,0,0
137.84취,137840,0,0,0,0,0,0,0,0,0,0,3,0,0,25,1139912799,226027705,44545,0,237,403,-12,-49,41,0,0,106,0,0,0
138.03취,138034,0,0,0,0,0,0,0,0,0,0,3,0,0,25,1139912798,226027705,44549,0,214,363,9,20,-1,0,0,88,0,0,0
138.24취,138244,0,0,0,0,0,0,0,0,0,0,3,0,0,26,1139912799,226027705,44571,0,299,507,2,-61,47,0,0,125,0,0,0
138.41취,138408,0,0,0,0,0,0,0,0,0,0,3,0,0,26,1139912799,226027706,44589,0,342,580,-9,-31,28,0,0,126,0,0,0
138.51취,138506,0,0,0,0,0,0,0,0,0,0,3,0,0,26,1139912799,226027706,44611,0,351,594,10,8,17,0,0,95,0,0,0
138.6취,138604,0,0,0,0,0,0,0,0,0,0,3,0,0,26,1139912800,226027706,44632,0,359,607,-7,-1,-13,0,0,96,0,0,0
138.71취,138708,0,0,0,0,0,0,0,0,0,0,3,0,0,26,1139912801,226027707,44650,0,363,613,14,1,20,0,0,94,0,0,0
138.81취,138808,0,0,0,0,0,0,0,0,0,0,3,0,0,26,1139912801,226027707,44675,0,364,615,-7,-34,-11,0,0,64,0,0,0
138.91취,138908,0,0,0,0,0,0,0,0,0,0,3,0,0,26,1139912802,226027707,44688,0,373,631,22,43,57,0,0,78,0,0,0
139취,139004,0,0,0,0,0,0,0,0,0,0,3,0,0,26,1139912803,226027708,44713,0,376,636,-1,-46,1,0,0,63,0,0,0
139.11취,139106,0,0,0,0,0,0,0,0,0,0,3,0,0,26,1139912803,226027708,44736,0,379,639,0,-13,28,0,0,103,0,0,0
139.23취,139230,0,0,0,0,0,0,0,0,0,0,3,0,0,26,1139912804,226027708,44761,0,381,644,3,-5,8,0,0,78,0,0,0
139.33취,139328,0,0,0,0,0,0,0,0,0,0,3,0,0,25,1139912804,226027709,44765,0,301,508,22,-13,45,0,0,94,0,0,0
139.43취,139428,0,0,0,0,0,0,0,0,0,0,3,0,0,25,1139912804,226027709,44766,0,240,405,8,-11,-10,0,0,55,0,0,0
139.52취,139522,0,0,0,0,0,0,0,0,0,0,3,0,0,25,1139912803,226027709,44763,0,213,360,23,12,27,0,0,77,0,0,0
139.62취,139624,0,0,0,0,0,0,0,0,0,0,3,0,0,25,1139912804,226027709,44774,0,213,359,-4,22,-74,0,0,103,0,0,0
139.73취,139726,0,0,0,0,0,0,0,0,0,0,3,0,0,25,1139912804,226027709,44783,0,213,359,0,-4,8,0,0,75,0,0,0
139.83취,139826,0,0,0,0,0,0,0,0,0,0,3,0,0,25,1139912803,226027709,44776,0,212,358,-32,-32,39,0,0,89,0,0,0
139.93취,139930,0,0,0,0,0,0,0,0,0,0,3,0,0,25,1139912803,226027709,44786,0,212,358,-30,1,-49,0,0,102,0,0,0
140.03취,140026,0,0,0,0,0,0,0,0,0,0,3,0,0,25,1139912803,226027709,44789,0,212,358,37,5,-2,0,0,59,0,0,0
140.13취,140134,0,0,0,0,0,0,0,0,0,0,3,0,0,25,1139912803,226027710,44783,0,212,357,-7,-12,112,0,0,121,0,0,0
140.36취,140360,0,0,0,0,0,0,0,0,0,0,3,0,0,25,1139912803,226027710,44775,0,212,358,17,38,65,0,0,109,0,0,0
140.53취,140528,0,0,0,0,0,0,0,0,0,0,3,0,0,25,1139912803,226027710,44775,0,213,359,30,21,42,0,0,97,0,0,0
140.63취,140634,0,0,0,0,0,0,0,0,0,0,3,0,0,25,1139912803,226027711,44776,0,213,359,-26,-26,52,0,0,102,0,0,0
140.83취,140834,0,0,0,0,0,0,0,0,0,0,3,0,0,25,1139912803,226027710,44778,0,213,359,-12,-46,10,0,0,79,0,0,0
141.02취,141024,0,0,0,0,0,0,0,0,0,0,3,0,0,25,1139912802,226027710,44776,0,214,360,32,7,74,0,0,116,0,0,0
141.13취,141132,0,0,0,0,0,0,0,0,0,0,3,0,0,25,1139912803,226027711,44785,0,213,359,-8,-6,-20,0,0,102,0,0,0
141.26취,141262,0,0,0,0,0,0,0,0,0,0,3,0,0,25,1139912802,226027711,44782,0,213,359,-6,22,36,0,0,92,0,0,0
141.43취,141434,0,0,0,0,0,0,0,0,0,0,3,0,0,25,1139912803,226027711,44766,0,214,360,2,11,95,0,0,133,0,0,0
141.63취,141634,0,0,0,0,0,0,0,0,0,0,3,0,0,25,1139912803,226027711,44766,0,215,361,21,18,4,0,0,78,0,0,0
141.81취,141810,0,0,0,0,0,0,0,0,0,0,3,0,0,26,1139912804,226027712,44784,0,265,446,34,-28,23,0,0,97,0,0,0
141.91취,141914,0,0,0,0,0,0,0,0,0,0,3,0,0,26,1139912805,226027713,44816,0,323,544,2,36,8,0,0,72,0,0,0
142.01취,142006,0,0,0,0,0,0,0,0,0,0,3,0,0,26,1139912807,226027713,44843,0,353,594,-10,-22,-34,0,0,101,0,0,0
142.11취,142110,0,0,0,0,0,0,0,0,0,0,3,0,0,26,1139912807,226027714,44861,0,356,598,0,-43,65,0,0,112,0,0,0
142.24취,142238,0,0,0,0,0,0,0,0,0,0,3,0,0,26,1139912808,226027714,44890,0,357,600,-2,39,-57,0,0,110,0,0,0
142.41취,142408,0,0,0,0,0,0,0,0,0,0,3,0,0,26,1139912810,226027715,44916,0,359,604,23,42,-30,0,0,101,0,0,0
142.5취,142502,0,0,0,0,0,0,0,0,0,0,3,0,0,26,1139912811,226027715,44946,0,360,605,-20,-7,-58,0,0,109,0,0,0
142.61취,142608,0,0,0,0,0,0,0,0,0,0,3,0,0,26,1139912813,226027716,44970,0,360,605,8,30,-49,0,0,108,0,0,0
142.71취,142708,0,0,0,0,0,0,0,0,0,0,3,0,0,26,1139912814,226027716,44991,0,359,604,-11,13,-9,0,0,79,0,0,0
142.81취,142808,0,0,0,0,0,0,0,0,0,0,3,0,0,26,1139912815,226027716,45019,0,360,604,-6,-3,-53,0,0,102,0,0,0
142.91취,142908,0,0,0,0,0,0,0,0,0,0,3,0,0,26,1139912816,226027717,45039,0,371,623,36,32,11,0,0,62,0,0,0
143.02취,143024,0,0,0,0,0,0,0,0,0,0,3,0,0,25,1139912816,226027717,45034,0,292,491,-12,-9,13,0,0,90,0,0,0
143.13취,143128,0,0,0,0,0,0,0,0,0,0,3,0,0,25,1139912817,226027717,45037,0,233,392,3,22,-15,0,0,95,0,0,0
143.25취,143250,0,0,0,0,0,0,0,0,0,0,3,0,0,25,1139912817,226027717,45037,0,214,359,13,-48,2,0,0,67,0,0,0
143.4취,143404,0,0,0,0,0,0,0,0,0,0,3,0,0,26,1139912817,226027718,45054,0,290,487,8,7,32,0,0,125,0,0,0
143.5취,143504,0,0,0,0,0,0,0,0,0,0,3,0,0,26,1139912819,226027718,45077,0,335,564,11,-16,-36,0,0,102,0,0,0
143.61취,143608,0,0,0,0,0,0,0,0,0,0,3,0,0,26,1139912820,226027718,45097,0,359,604,-36,-22,19,0,0,80,0,0,0
143.71취,143708,0,0,0,0,0,0,0,0,0,0,3,0,0,26,1139912821,226027719,45115,0,367,617,31,-1,34,0,0,92,0,0,0
143.81취,143808,0,0,0,0,0,0,0,0,0,0,3,0,0,26,1139912822,226027719,45134,0,371,624,4,-25,67,0,0,110,0,0,0
143.91취,143906,0,0,0,0,0,0,0,0,0,0,3,0,0,26,1139912823,226027719,45154,0,372,626,-21,-10,8,0,0,67,0,0,0
144.01취,144008,0,0,0,0,0,0,0,0,0,0,3,0,0,26,1139912824,226027719,45178,0,372,626,2,30,-21,0,0,91,0,0,0
144.13취,144126,0,0,0,0,0,0,0,0,0,0,3,0,0,25,1139912824,226027720,45169,0,293,493,-5,-23,61,0,0,107,0,0,0
144.25취,144254,0,0,0,0,0,0,0,0,0,0,3,0,0,25,1139912824,226027719,45174,0,232,391,-10,14,-25,0,0,104,0,0,0
144.4취,144404,0,0,0,0,0,0,0,0,0,0,3,0,0,26,1139912826,226027719,45194,0,306,513,-13,-9,9,0,0,87,0,0,0
144.51취,144508,0,0,0,0,0,0,0,0,0,0,3,0,0,26,1139912827,226027720,45221,0,341,574,13,13,-43,0,0,105,0,0,0
144.61취,144608,0,0,0,0,0,0,0,0,0,0,3,0,0,26,1139912828,226027720,45241,0,361,607,-1,21,-49,0,0,110,0,0,0
144.72취,144724,0,0,0,0,0,0,0,0,0,0,3,0,0,25,1139912829,226027720,45235,0,284,478,-12,-10,4,0,0,75,0,0,0
144.82취,144824,0,0,0,0,0,0,0,0,0,0,3,0,0,25,1139912829,226027720,45237,0,226,380,65,1,-17,0,0,59,0,0,0
144.9취,144902,0,0,0,0,0,0,0,0,0,0,3,0,0,26,1139912830,226027720,45251,0,300,504,0,-8,23,0,0,112,0,0,0
145취,145004,0,0,0,0,0,0,0,0,0,0,3,0,0,26,1139912831,226027721,45269,0,336,564,43,-19,-10,0,0,52,0,0,0
145.1취,145104,0,0,0,0,0,0,0,0,0,0,3,0,0,26,1139912832,226027721,45291,0,356,598,-6,-61,3,0,0,82,0,0,0
145.22취,145224,0,0,0,0,0,0,0,0,0,0,3,0,0,26,1139912833,226027721,45307,0,367,616,-21,9,26,0,0,94,0,0,0
145.31취,145306,0,0,0,0,0,0,0,0,0,0,3,0,0,26,1139912834,226027721,45329,0,373,626,2,-37,-10,0,0,76,0,0,0
145.4취,145400,0,0,0,0,0,0,0,0,0,0,3,0,0,26,1139912835,226027721,45343,0,366,614,39,7,37,0,0,98,0,0,0
145.51취,145506,0,0,0,0,0,0,0,0,0,0,3,0,0,26,1139912836,226027722,45358,0,357,600,2,28,27,0,0,92,0,0,0
145.61취,145608,0,0,0,0,0,0,0,0,0,0,3,0,0,26,1139912838,226027722,45384,0,352,592,-16,-19,-1,0,0,81,0,0,0
145.71취,145708,0,0,0,0,0,0,0,0,0,0,3,0,0,26,1139912839,226027722,45396,0,344,578,39,21,18,0,0,80,0,0,0
145.81취,145808,0,0,0,0,0,0,0,0,0,0,3,0,0,26,1139912840,226027722,45405,0,340,570,-2,15,57,0,0,116,0,0,0
145.9취,145902,0,0,0,0,0,0,0,0,0,0,3,0,0,26,1139912841,226027722,45421,0,337,566,-14,-47,17,0,0,91,0,0,0
146.01취,146006,0,0,0,0,0,0,0,0,0,0,3,0,0,26,1139912842,226027722,45438,0,335,562,-3,9,39,0,0,108,0,0,0
146.11취,146106,0,0,0,0,0,0,0,0,0,0,3,0,0,26,1139912843,226027722,45437,0,263,444,34,31,-40,0,0,102,0,0,0
146.24취,146238,0,0,0,0,0,0,0,0,0,0,3,0,0,26,1139912843,226027722,45437,0,213,357,-34,-42,-8,0,0,74,0,0,0
146.4취,146400,0,0,0,0,0,0,0,0,0,0,3,0,0,26,1139912843,226027722,45452,0,213,359,7,6,-65,0,0,134,0,0,0
146.51취,146506,0,0,0,0,0,0,0,0,0,0,3,0,0,25,1139912843,226027721,45437,0,213,359,-30,30,24,0,0,68,0,0,0
146.61취,146606,0,0,0,0,0,0,0,0,0,0,3,0,0,26,1139912844,226027721,45441,0,213,359,16,3,-9,0,0,98,0,0,0
146.7취,146704,0,0,0,0,0,0,0,0,0,0,3,0,0,26,1139912845,226027721,45429,0,214,359,14,81,82,0,0,120,0,0,0
146.81취,146814,0,0,0,0,0,0,0,0,0,0,3,0,0,25,1139912845,226027721,45428,0,214,360,-59,-35,8,0,0,101,0,0,0
146.91취,146910,0,0,0,0,0,0,0,0,0,0,3,0,0,25,1139912846,226027720,45432,0,214,360,-1,8,-11,0,0,123,0,0,0
147.02취,147018,0,0,0,0,0,0,0,0,0,0,3,0,0,26,1139912846,226027720,45429,0,214,360,40,45,59,0,0,114,0,0,0
147.12취,147118,0,0,0,0,0,0,0,0,0,0,3,0,0,26,1139912847,226027720,45423,0,214,360,-19,1,40,0,0,126,0,0,0
147.24취,147242,0,0,0,0,0,0,0,0,0,0,3,0,0,26,1139912848,226027720,45430,0,215,361,3,8,-70,0,0,135,0,0,0
147.41취,147410,0,0,0,0,0,0,0,0,0,0,3,0,0,26,1139912848,226027720,45427,0,216,362,20,4,-32,0,0,128,0,0,0
147.51취,147514,0,0,0,0,0,0,0,0,0,0,3,0,0,26,1139912849,226027720,45438,0,216,362,-6,45,-51,0,0,126,0,0,0
147.62취,147618,0,0,0,0,0,0,0,0,0,0,3,0,0,26,1139912850,226027720,45453,0,216,362,-10,23,-137,0,0,131,0,0,0
147.72취,147716,0,0,0,0,0,0,0,0,0,0,3,0,0,26,1139912851,226027720,45440,0,216,361,23,16,-12,0,0,92,0,0,0
147.81취,147812,0,0,0,0,0,0,0,0,0,0,3,0,0,25,1139912852,226027720,45436,0,216,361,2,65,43,0,0,84,0,0,0
147.91취,147908,0,0,0,0,0,0,0,0,0,0,3,0,0,26,1139912852,226027720,45434,0,216,361,-9,-58,3,0,0,85,0,0,0
148.02취,148018,0,0,0,0,0,0,0,0,0,0,3,0,0,26,1139912853,226027720,45434,0,216,361,-16,49,-10,0,0,85,0,0,0
148.12취,148116,0,0,0,0,0,0,0,0,0,0,3,0,0,26,1139912853,226027720,45428,0,216,361,21,-51,-7,0,0,70,0,0,0
148.21취,148212,0,0,0,0,0,0,0,0,0,0,3,0,0,26,1139912853,226027719,45429,0,246,411,8,3,40,0,0,127,0,0,0
148.29취,148292,0,0,0,0,0,0,0,0,0,0,3,0,0,26,1139912854,226027718,45429,0,305,509,14,-15,53,0,0,131,0,0,0
148.4취,148404,0,0,0,0,0,0,0,0,0,0,3,0,0,25,1139912854,226027718,45436,0,241,403,14,17,-4,0,0,97,0,0,0
148.51취,148508,0,0,0,0,0,0,0,0,0,0,3,0,0,26,1139912855,226027718,45418,0,216,362,24,12,114,0,0,130,0,0,0
148.61취,148610,0,0,0,0,0,0,0,0,0,0,3,0,0,26,1139912855,226027718,45415,0,216,362,-26,-34,58,0,0,131,0,0,0
148.71취,148710,0,0,0,0,0,0,0,0,0,0,3,0,0,26,1139912856,226027718,45415,0,216,362,4,-53,61,0,0,133,0,0,0
148.79취,148790,0,0,0,0,0,0,0,0,0,0,3,0,0,27,1139912856,226027717,45432,0,258,433,-36,-43,22,0,0,106,0,0,0
148.89취,148886,0,0,0,0,0,0,0,0,0,0,3,0,0,27,1139912856,226027716,45438,0,311,521,-1,30,68,0,0,123,0,0,0
148.99취,148992,0,0,0,0,0,0,0,0,0,0,3,0,0,26,1139912856,226027715,45436,0,313,524,22,-12,48,0,0,131,0,0,0
149.09취,149092,0,0,0,0,0,0,0,0,0,0,3,0,0,26,1139912857,226027715,45443,0,314,527,-16,11,-4,0,0,72,0,0,0
149.22취,149218,0,0,0,0,0,0,0,0,0,0,3,0,0,27,1139912857,226027714,45446,0,315,529,1,7,8,0,0,91,0,0,0
149.29취,149294,0,0,0,0,0,0,0,0,0,0,3,0,0,27,1139912857,226027714,45447,0,316,530,54,6,-19,0,0,72,0,0,0
149.39취,149390,0,0,0,0,0,0,0,0,0,0,3,0,0,26,1139912858,226027713,45443,0,300,503,-30,-12,0,0,0,68,0,0,0
