time,timestamp,stick_yaw,stick_throttle,stick_roll,stick_pitch,mode,cmd_1,cmd_2
40.9취,40900,-0.005999982,0.1320001,0.0200001,-0.005999982,5,0,0
40.948취,40948,-0.005999982,0.1320001,0.07000005,-0.005999982,5,0,0
41.004취,41004,-0.005999982,0.1340001,0.294,-0.009999931,5,0,0
41.052취,41052,-0.005999982,0.1320001,0.4260001,-0.009999931,5,0,0
41.104취,41104,-0.005999982,0.1320001,0.702,-0.009999931,5,0,0
41.152취,41152,-0.005999982,0.1340001,0.9420002,-0.01599997,5,0,0
41.204취,41204,-0.005999982,0.1320001,1,-0.01199996,5,0,0
41.256취,41256,-0.005999982,0.1320001,1,-0.01199996,5,0,0
41.304취,41304,-0.005999982,0.1320001,1,-0.01199996,5,0,0
41.356취,41356,-0.005999982,0.1320001,1,-0.01599997,5,0,0
41.404취,41404,-0.005999982,0.1340001,1,-0.01599997,5,0,0
41.456취,41456,-0.005999982,0.1320001,1,-0.01999998,5,0,0
41.512취,41512,-0.005999982,0.1320001,1,-0.01199996,5,0,0
41.56취,41560,-0.005999982,0.1320001,1,-0.01199996,5,0,0
41.612취,41612,-0.005999982,0.1340001,1,-0.01199996,5,0,0
41.66취,41660,-0.005999982,0.1320001,1,-0.01199996,5,0,0
41.712취,41712,-0.005999982,0.1320001,1,-0.01199996,5,0,0
41.76취,41760,-0.005999982,0.1320001,1,-0.01199996,5,0,0
41.812취,41812,-0.005999982,0.1320001,1,-0.01199996,5,0,0
41.86취,41860,-0.005999982,0.1320001,1,-0.01599997,5,0,0
41.912취,41912,-0.005999982,0.1320001,1,-0.01599997,5,0,0
41.964취,41964,-0.005999982,0.1340001,1,-0.007999957,5,0,0
42.016취,42016,-0.005999982,0.1320001,1,-0.009999931,5,0,0
42.072취,42072,-0.005999982,0.1320001,1,-0.007999957,5,0,0
42.12취,42120,-0.005999982,0.1340001,1,-0.007999957,5,0,0
42.172취,42172,-0.005999982,0.1340001,1,-0.007999957,5,0,0
42.22취,42220,-0.005999982,0.1320001,1,-0.007999957,5,0,0
42.272취,42272,-0.005999982,0.1320001,1,-0.007999957,5,0,0
42.324취,42324,-0.005999982,0.1340001,1,-0.007999957,5,0,0
42.376취,42376,-0.005999982,0.1320001,1,-0.007999957,5,0,0
42.424취,42424,-0.005999982,0.1340001,1,-0.007999957,5,0,0
42.476취,42476,-0.005999982,0.1320001,1,-0.003999949,5,0,0
42.524취,42524,-0.005999982,0.1320001,1,0,5,0,0
42.576취,42576,-0.005999982,0.1340001,1,0,5,0,0
42.624취,42624,-0.005999982,0.1320001,1,0,5,0,0
42.676취,42676,-0.005999982,0.1320001,1,-0.003999949,5,0,0
42.724취,42724,-0.005999982,0.1340001,1,-0.003999949,5,0,0
42.78취,42780,-0.005999982,0.1340001,1,0,5,0,0
42.832취,42832,-0.005999982,0.1320001,1,0,5,0,0
42.884취,42884,-0.005999982,0.1320001,1,0,5,0,0
42.936취,42936,-0.005999982,0.1340001,1,0.002000093,5,0,0
42.984취,42984,-0.005999982,0.1320001,1,0.002000093,5,0,0
43.036취,43036,-0.005999982,0.1320001,1,0.002000093,5,0,0
43.088취,43088,-0.005999982,0.1320001,1,0.002000093,5,0,0
43.136취,43136,-0.005999982,0.1340001,1,0.002000093,5,0,0
43.188취,43188,-0.005999982,0.1340001,1,0.004000068,5,0,0
43.236취,43236,-0.005999982,0.1340001,1,0.002000093,5,0,0
43.288취,43288,-0.005999982,0.1340001,1,0,5,0,0
43.34취,43340,-0.005999982,0.1320001,1,0.002000093,5,0,0
43.388취,43388,-0.005999982,0.1340001,1,0.002000093,5,0,0
43.44취,43440,-0.005999982,0.1320001,1,0.002000093,5,0,0
43.488취,43488,-0.005999982,0.1340001,1,0.002000093,5,0,0
43.54취,43540,-0.005999982,0.13,1,0.002000093,5,0,0
43.592취,43592,-0.005999982,0.1340001,1,0.002000093,5,0,0
43.648취,43648,-0.005999982,0.1320001,1,0.002000093,5,0,0
43.696취,43696,-0.005999982,0.1340001,1,0.002000093,5,0,0
43.748취,43748,-0.005999982,0.1340001,1,0.002000093,5,0,0
43.796취,43796,-0.005999982,0.1320001,1,0.002000093,5,0,0
43.848취,43848,-0.005999982,0.1340001,1,0.004000068,5,0,0
43.9취,43900,-0.005999982,0.1320001,1,0.002000093,5,0,0
43.952취,43952,-0.005999982,0.1340001,1,0.002000093,5,0,0
44취,44000,-0.005999982,0.1340001,1,0.004000068,5,0,0
44.052취,44052,-0.005999982,0.1320001,1,0.004000068,5,0,0
44.1취,44100,-0.005999982,0.1320001,1,0.004000068,5,0,0
44.152취,44152,-0.005999982,0.1320001,1,0.004000068,5,0,0
44.2취,44200,-0.005999982,0.1340001,1,0.004000068,5,0,0
44.252취,44252,-0.005999982,0.1340001,1,0.002000093,5,0,0
44.3취,44300,-0.005999982,0.1340001,1,0,5,0,0
44.356취,44356,-0.005999982,0.1320001,1,0.002000093,5,0,0
44.408취,44408,-0.005999982,0.1320001,1,0.002000093,5,0,0
44.456취,44456,-0.005999982,0.1340001,1,0.002000093,5,0,0
44.508취,44508,-0.005999982,0.1320001,1,0.002000093,5,0,0
44.556취,44556,-0.005999982,0.1340001,1,0.004000068,5,0,0
44.608취,44608,-0.005999982,0.1320001,1,0.002000093,5,0,0
44.664취,44664,-0.005999982,0.1340001,1,0.002000093,5,0,0
44.712취,44712,-0.005999982,0.1320001,1,0.002000093,5,0,0
44.764취,44764,-0.005999982,0.1320001,1,0.002000093,5,0,0
44.812취,44812,-0.005999982,0.1320001,1,0.002000093,5,0,0
44.864취,44864,-0.005999982,0.1320001,1,0,5,0,0
44.916취,44916,-0.005999982,0.1320001,1,-0.003999949,5,0,0
44.964취,44964,-0.005999982,0.1340001,1,-0.009999931,5,0,0
45.016취,45016,-0.005999982,0.1340001,1,-0.007999957,5,0,0
45.064취,45064,-0.005999982,0.1320001,1,-0.01199996,5,0,0
45.116취,45116,-0.005999982,0.1320001,1,-0.01199996,5,0,0
45.172취,45172,-0.005999982,0.1320001,0.8460001,-0.009999931,5,0,0
45.22취,45220,-0.005999982,0.1320001,0.72,-0.009999931,5,0,0
45.272취,45272,-0.005999982,0.1320001,0.3800001,-0.007999957,5,0,0
45.32취,45320,-0.005999982,0.1320001,0.11,-0.007999957,5,0,0
45.372취,45372,-0.005999982,0.1320001,0,-0.007999957,5,0,0
45.424취,45424,-0.005999982,0.1320001,-0.005999982,-0.007999957,5,0,0
45.476취,45476,-0.005999982,0.1340001,-0.005999982,-0.007999957,5,0,0
45.528취,45528,-0.005999982,0.1340001,-0.005999982,-0.007999957,5,0,0
45.576취,45576,-0.005999982,0.1320001,-0.005999982,-0.005999982,5,0,0
45.628취,45628,-0.005999982,0.1320001,-0.005999982,-0.005999982,5,0,0
45.676취,45676,-0.005999982,0.1320001,-0.005999982,-0.005999982,5,0,0
45.732취,45732,-0.005999982,0.1320001,-0.005999982,-0.005999982,5,0,0
45.78취,45780,-0.005999982,0.1320001,-0.005999982,-0.005999982,5,0,0
45.832취,45832,-0.005999982,0.1320001,-0.005999982,-0.005999982,5,0,0
45.88취,45880,-0.005999982,0.1340001,-0.005999982,-0.005999982,5,0,0
45.932취,45932,-0.005999982,0.1320001,-0.005999982,-0.005999982,5,0,0
45.984취,45984,-0.005999982,0.1320001,-0.005999982,-0.005999982,5,0,0
46.036취,46036,-0.005999982,0.1320001,-0.005999982,-0.005999982,5,0,0
46.084취,46084,-0.005999982,0.1340001,-0.009999931,-0.005999982,5,0,0
46.136취,46136,-0.005999982,0.1340001,-0.04199994,-0.005999982,5,0,0
46.184취,46184,-0.005999982,0.1320001,-0.1759999,-0.005999982,5,0,0
46.24취,46240,-0.005999982,0.1320001,-0.276,-0.005999982,5,0,0
46.288취,46288,-0.005999982,0.1320001,-0.5,-0.005999982,5,0,0
46.34취,46340,-0.005999982,0.1320001,-0.714,-0.007999957,5,0,0
46.388취,46388,-0.005999982,0.1320001,-0.91,-0.03399998,5,0,0
46.44취,46440,-0.005999982,0.1320001,-1,-0.04599994,5,0,0
46.492취,46492,-0.005999982,0.1320001,-1,-0.03999996,5,0,0
46.544취,46544,-0.005999982,0.1320001,-1,-0.02799994,5,0,0
46.596취,46596,-0.005999982,0.1340001,-1,-0.02999997,5,0,0
46.644취,46644,-0.005999982,0.1320001,-1,-0.02799994,5,0,0
46.696취,46696,-0.005999982,0.1320001,-1,-0.03199995,5,0,0
46.748취,46748,-0.005999982,0.1340001,-1,-0.03799993,5,0,0
46.796취,46796,-0.005999982,0.1320001,-1,-0.03799993,5,0,0
46.848취,46848,-0.005999982,0.1340001,-1,-0.04799998,5,0,0
46.896취,46896,-0.005999982,0.1320001,-1,-0.04799998,5,0,0
46.948취,46948,-0.005999982,0.1320001,-1,-0.04799998,5,0,0
46.996취,46996,-0.005999982,0.1340001,-1,-0.04799998,5,0,0
47.048취,47048,-0.005999982,0.1320001,-1,-0.04999995,5,0,0
47.096취,47096,-0.005999982,0.1320001,-1,-0.04999995,5,0,0
47.148취,47148,-0.005999982,0.1320001,-1,-0.04999995,5,0,0
47.2취,47200,-0.005999982,0.1320001,-1,-0.04999995,5,0,0
47.252취,47252,-0.005999982,0.1320001,-1,-0.05199993,5,0,0
47.308취,47308,-0.005999982,0.1340001,-1,-0.05199993,5,0,0
47.356취,47356,-0.005999982,0.1320001,-1,-0.05199993,5,0,0
47.408취,47408,-0.005999982,0.1320001,-1,-0.05199993,5,0,0
47.456취,47456,-0.005999982,0.1320001,-1,-0.05199993,5,0,0
47.508취,47508,-0.005999982,0.1320001,-1,-0.04999995,5,0,0
47.56취,47560,-0.005999982,0.1320001,-1,-0.05199993,5,0,0
47.612취,47612,-0.005999982,0.1320001,-1,-0.05199993,5,0,0
47.66취,47660,-0.005999982,0.1340001,-1,-0.05199993,5,0,0
47.712취,47712,-0.005999982,0.1340001,-1,-0.04999995,5,0,0
47.76취,47760,-0.005999982,0.1340001,-1,-0.04999995,5,0,0
47.816취,47816,-0.005999982,0.1320001,-1,-0.05199993,5,0,0
47.864취,47864,-0.005999982,0.1320001,-1,-0.05199993,5,0,0
47.916취,47916,-0.005999982,0.1320001,-1,-0.05199993,5,0,0
47.964취,47964,-0.005999982,0.1340001,-1,-0.05199993,5,0,0
48.016취,48016,-0.005999982,0.1320001,-1,-0.05199993,5,0,0
48.068취,48068,-0.005999982,0.1320001,-1,-0.05199993,5,0,0
48.116취,48116,-0.005999982,0.1320001,-1,-0.05199993,5,0,0
48.168취,48168,-0.005999982,0.1320001,-1,-0.05199993,5,0,0
48.216취,48216,-0.005999982,0.1320001,-1,-0.05199993,5,0,0
48.268취,48268,-0.005999982,0.1340001,-1,-0.05199993,5,0,0
48.32취,48320,-0.005999982,0.1320001,-1,-0.05599993,5,0,0
48.368취,48368,-0.005999982,0.1340001,-1,-0.05799997,5,0,0
48.42취,48420,-0.005999982,0.1320001,-1,-0.05799997,5,0,0
48.468취,48468,-0.005999982,0.1320001,-1,-0.05999994,5,0,0
48.524취,48524,-0.005999982,0.1320001,-1,-0.06199998,5,0,0
48.572취,48572,-0.005999982,0.1320001,-1,-0.06199998,5,0,0
48.624취,48624,-0.005999982,0.1340001,-1,-0.06199998,5,0,0
48.672취,48672,-0.005999982,0.1320001,-1,-0.06199998,5,0,0
48.724취,48724,-0.005999982,0.1340001,-1,-0.06199998,5,0,0
48.776취,48776,-0.005999982,0.1320001,-1,-0.06199998,5,0,0
48.828취,48828,-0.005999982,0.1320001,-1,-0.06199998,5,0,0
48.884취,48884,-0.005999982,0.1320001,-1,-0.05999994,5,0,0
48.932취,48932,-0.005999982,0.1320001,-1,-0.05999994,5,0,0
48.984취,48984,-0.005999982,0.1320001,-1,-0.05999994,5,0,0
49.032취,49032,-0.005999982,0.1320001,-1,-0.06199998,5,0,0
49.084취,49084,-0.005999982,0.1340001,-1,-0.06199998,5,0,0
49.136취,49136,-0.005999982,0.1340001,-1,-0.06199998,5,0,0
49.188취,49188,-0.005999982,0.1320001,-1,-0.06199998,5,0,0
49.236취,49236,-0.005999982,0.1320001,-1,-0.06199998,5,0,0
49.288취,49288,-0.005999982,0.1320001,-1,-0.06199998,5,0,0
49.336취,49336,-0.005999982,0.1320001,-1,-0.06199998,5,0,0
49.388취,49388,-0.005999982,0.1320001,-1,-0.06199998,5,0,0
49.436취,49436,-0.005999982,0.1320001,-1,-0.06199998,5,0,0
49.488취,49488,-0.005999982,0.1320001,-1,-0.06199998,5,0,0
49.536취,49536,-0.005999982,0.1340001,-1,-0.06199998,5,0,0
49.592취,49592,-0.005999982,0.1340001,-1,-0.06199998,5,0,0
49.644취,49644,-0.005999982,0.1340001,-1,-0.06199998,5,0,0
49.692취,49692,-0.005999982,0.1320001,-1,-0.06199998,5,0,0
49.744취,49744,-0.005999982,0.1320001,-1,-0.06199998,5,0,0
49.792취,49792,-0.005999982,0.1320001,-1,-0.06199998,5,0,0
49.844취,49844,-0.005999982,0.1320001,-1,-0.06399995,5,0,0
49.896취,49896,-0.005999982,0.1340001,-1,-0.06399995,5,0,0
49.948취,49948,-0.005999982,0.1320001,-1,-0.06599998,5,0,0
49.996취,49996,-0.005999982,0.1320001,-1,-0.06599998,5,0,0
50.048취,50048,-0.005999982,0.1340001,-1,-0.06599998,5,0,0
50.096취,50096,-0.005999982,0.1320001,-1,-0.06599998,5,0,0
50.152취,50152,-0.005999982,0.1340001,-1,-0.06799996,5,0,0
50.2취,50200,-0.005999982,0.1320001,-1,-0.06799996,5,0,0
50.252취,50252,-0.005999982,0.1320001,-1,-0.06799996,5,0,0
50.3취,50300,-0.005999982,0.1340001,-1,-0.06799996,5,0,0
50.352취,50352,-0.005999982,0.1320001,-1,-0.06999993,5,0,0
50.404취,50404,-0.005999982,0.1340001,-1,-0.06999993,5,0,0
50.46취,50460,-0.005999982,0.1320001,-1,-0.06999993,5,0,0
50.508취,50508,-0.005999982,0.1340001,-1,-0.06999993,5,0,0
50.56취,50560,-0.005999982,0.1320001,-1,-0.06999993,5,0,0
50.608취,50608,-0.005999982,0.1340001,-1,-0.06999993,5,0,0
50.66취,50660,-0.005999982,0.1320001,-1,-0.07199997,5,0,0
50.712취,50712,-0.005999982,0.1320001,-1,-0.06999993,5,0,0
50.764취,50764,-0.005999982,0.1320001,-1,-0.07199997,5,0,0
50.812취,50812,-0.005999982,0.1320001,-1,-0.07199997,5,0,0
50.864취,50864,-0.005999982,0.1320001,-1,-0.07199997,5,0,0
50.912취,50912,-0.005999982,0.1320001,-1,-0.07199997,5,0,0
50.968취,50968,-0.005999982,0.1340001,-1,-0.07199997,5,0,0
51.016취,51016,-0.005999982,0.1320001,-1,-0.07199997,5,0,0
51.068취,51068,-0.005999982,0.1340001,-1,-0.06999993,5,0,0
51.116취,51116,-0.005999982,0.1320001,-1,-0.06999993,5,0,0
51.168취,51168,-0.005999982,0.1320001,-1,-0.06999993,5,0,0
51.22취,51220,-0.005999982,0.1320001,-1,-0.06999993,5,0,0
51.272취,51272,-0.005999982,0.1320001,-1,-0.06999993,5,0,0
51.32취,51320,-0.005999982,0.1340001,-1,-0.06999993,5,0,0
51.372취,51372,-0.005999982,0.1340001,-1,-0.06599998,5,0,0
51.42취,51420,-0.005999982,0.1320001,-0.696,0,5,0,0
51.476취,51476,-0.005999982,0.1340001,0.146,0,5,0,0
51.524취,51524,-0.005999982,0.1340001,0.0200001,0,5,0,0
51.576취,51576,-0.005999982,0.1320001,-0.01399994,0,5,0,0
51.624취,51624,-0.005999982,0.1320001,-0.005999982,0,5,0,0
51.676취,51676,-0.005999982,0.1320001,-0.005999982,0,5,0,0
51.728취,51728,-0.005999982,0.1320001,-0.005999982,0,5,0,0
51.78취,51780,-0.005999982,0.1340001,-0.005999982,-0.003999949,5,0,0
51.832취,51832,-0.005999982,0.1320001,-0.005999982,-0.003999949,5,0,0
51.88취,51880,-0.005999982,0.1340001,-0.005999982,-0.003999949,5,0,0
51.932취,51932,-0.005999982,0.1340001,-0.005999982,0,5,0,0
51.98취,51980,-0.005999982,0.1320001,-0.005999982,-0.003999949,5,0,0
52.036취,52036,-0.005999982,0.1340001,-0.005999982,0,5,0,0
52.084취,52084,-0.005999982,0.1340001,-0.005999982,0,5,0,0
52.136취,52136,-0.005999982,0.1340001,-0.005999982,0,5,0,0
52.184취,52184,-0.005999982,0.1320001,-0.005999982,0,5,0,0
52.236취,52236,-0.005999982,0.1340001,-0.005999982,0,5,0,0
52.288취,52288,-0.005999982,0.1340001,-0.005999982,-0.003999949,5,0,0
52.34취,52340,-0.005999982,0.1320001,-0.005999982,-0.003999949,5,0,0
52.388취,52388,-0.005999982,0.1340001,-0.005999982,-0.003999949,5,0,0
52.44취,52440,-0.005999982,0.1320001,-0.005999982,-0.003999949,5,0,0
52.488취,52488,-0.005999982,0.1340001,-0.005999982,-0.003999949,5,0,0
52.54취,52540,-0.005999982,0.1320001,-0.005999982,-0.003999949,5,0,0
52.588취,52588,-0.005999982,0.1320001,-0.005999982,-0.003999949,5,0,0
52.64취,52640,-0.005999982,0.1340001,-0.005999982,-0.003999949,5,0,0
52.692취,52692,-0.005999982,0.1320001,-0.005999982,-0.003999949,5,0,0
52.744취,52744,-0.005999982,0.1320001,-0.005999982,0,5,0,0
52.796취,52796,-0.005999982,0.1320001,-0.005999982,0,5,0,0
52.848취,52848,-0.005999982,0.1320001,-0.005999982,-0.003999949,5,0,0
52.896취,52896,-0.005999982,0.1320001,-0.005999982,0,5,0,0
52.948취,52948,-0.005999982,0.1340001,-0.005999982,-0.003999949,5,0,0
52.996취,52996,-0.005999982,0.1320001,-0.005999982,-0.003999949,5,0,0
53.052취,53052,-0.005999982,0.1320001,-0.005999982,0,5,0,0
53.1취,53100,-0.005999982,0.1340001,-0.005999982,0,5,0,0
53.152취,53152,-0.005999982,0.1320001,-0.005999982,0,5,0,0
53.2취,53200,-0.005999982,0.1340001,-0.005999982,-0.003999949,5,0,0
53.252취,53252,-0.005999982,0.1320001,-0.005999982,-0.003999949,5,0,0
53.304취,53304,-0.005999982,0.1320001,-0.005999982,0,5,0,0
53.356취,53356,-0.005999982,0.1320001,-0.005999982,0.002000093,5,0,0
53.408취,53408,-0.005999982,0.1320001,-0.005999982,0.02400005,5,0,0
53.456취,53456,-0.005999982,0.1340001,-0.005999982,0.09600008,5,0,0
53.508취,53508,-0.005999982,0.1340001,-0.003999949,0.154,5,0,0
53.556취,53556,-0.005999982,0.1340001,-0.003999949,0.1900001,5,0,0
53.612취,53612,-0.005999982,0.1340001,-0.003999949,0.21,5,0,0
53.66취,53660,-0.005999982,0.1340001,-0.003999949,0.222,5,0,0
53.712취,53712,-0.005999982,0.1340001,-0.005999982,0.2240001,5,0,0
53.76취,53760,-0.005999982,0.1340001,-0.005999982,0.2460001,5,0,0
53.812취,53812,-0.005999982,0.1340001,-0.005999982,0.2800001,5,0,0
53.864취,53864,-0.005999982,0.1320001,-0.005999982,0.2800001,5,0,0
53.916취,53916,-0.005999982,0.1340001,-0.005999982,0.2820001,5,0,0
53.964취,53964,-0.005999982,0.1340001,-0.005999982,0.284,5,0,0
54.016취,54016,-0.005999982,0.1340001,-0.005999982,0.284,5,0,0
54.064취,54064,-0.005999982,0.1340001,-0.005999982,0.284,5,0,0
54.116취,54116,-0.005999982,0.1340001,-0.005999982,0.284,5,0,0
54.168취,54168,-0.005999982,0.1340001,-0.005999982,0.2900001,5,0,0
54.216취,54216,-0.005999982,0.1340001,-0.005999982,0.302,5,0,0
54.268취,54268,-0.005999982,0.1340001,-0.005999982,0.3100001,5,0,0
54.32취,54320,-0.005999982,0.1340001,-0.005999982,0.3240001,5,0,0
54.372취,54372,-0.005999982,0.1340001,-0.005999982,0.3460001,5,0,0
54.424취,54424,-0.005999982,0.1320001,-0.005999982,0.3620001,5,0,0
54.472취,54472,-0.005999982,0.1340001,-0.005999982,0.3740001,5,0,0
54.524취,54524,-0.005999982,0.1340001,-0.005999982,0.3900001,5,0,0
54.572취,54572,-0.005999982,0.1340001,-0.005999982,0.4020001,5,0,0
54.624취,54624,-0.005999982,0.1340001,-0.007999957,0.406,5,0,0
54.672취,54672,-0.005999982,0.1340001,-0.007999957,0.434,5,0,0
54.724취,54724,-0.005999982,0.1340001,-0.005999982,0.498,5,0,0
54.772취,54772,-0.005999982,0.1340001,-0.003999949,0.582,5,0,0
54.828취,54828,-0.005999982,0.1340001,-0.003999949,0.6580001,5,0,0
54.88취,54880,-0.005999982,0.1340001,-0.003999949,0.7120001,5,0,0
54.928취,54928,-0.005999982,0.1340001,-0.001999974,0.7460001,5,0,0
54.98취,54980,-0.005999982,0.1340001,-0.003999949,0.7620001,5,0,0
55.028취,55028,-0.005999982,0.1340001,-0.005999982,0.774,5,0,0
55.08취,55080,-0.005999982,0.1340001,-0.005999982,0.7800001,5,0,0
55.132취,55132,-0.005999982,0.1340001,-0.005999982,0.7800001,5,0,0
55.188취,55188,-0.005999982,0.1340001,-0.005999982,0.7800001,5,0,0
55.236취,55236,-0.005999982,0.1340001,-0.005999982,0.7800001,5,0,0
55.288취,55288,-0.005999982,0.1340001,-0.005999982,0.7800001,5,0,0
55.336취,55336,-0.005999982,0.1340001,-0.005999982,0.7800001,5,0,0
55.388취,55388,-0.005999982,0.1340001,-0.005999982,0.7800001,5,0,0
55.436취,55436,-0.005999982,0.1340001,-0.005999982,0.7800001,5,0,0
55.488취,55488,-0.005999982,0.1340001,-0.005999982,0.7800001,5,0,0
55.536취,55536,-0.005999982,0.1340001,-0.005999982,0.7800001,5,0,0
55.588취,55588,-0.005999982,0.1340001,-0.005999982,0.7800001,5,0,0
55.64취,55640,-0.005999982,0.1340001,-0.005999982,0.7800001,5,0,0
55.692취,55692,-0.005999982,0.1340001,-0.005999982,0.7780001,5,0,0
55.744취,55744,-0.005999982,0.1340001,-0.005999982,0.7760001,5,0,0
55.792취,55792,-0.005999982,0.1340001,-0.005999982,0.774,5,0,0
55.844취,55844,-0.005999982,0.1340001,-0.005999982,0.7700001,5,0,0
55.896취,55896,-0.005999982,0.1340001,-0.005999982,0.7680001,5,0,0
55.948취,55948,-0.005999982,0.1340001,-0.005999982,0.7620001,5,0,0
56취,56000,-0.005999982,0.1340001,-0.005999982,0.7620001,5,0,0
56.048취,56048,-0.005999982,0.1340001,-0.005999982,0.7620001,5,0,0
56.1취,56100,-0.005999982,0.1340001,-0.007999957,0.756,5,0,0
56.148취,56148,-0.005999982,0.1340001,-0.007999957,0.756,5,0,0
56.2취,56200,-0.005999982,0.1340001,-0.007999957,0.756,5,0,0
56.252취,56252,-0.005999982,0.1340001,-0.007999957,0.756,5,0,0
56.3취,56300,-0.005999982,0.1340001,-0.007999957,0.756,5,0,0
56.352취,56352,-0.005999982,0.1340001,-0.007999957,0.756,5,0,0
56.404취,56404,-0.005999982,0.1340001,-0.007999957,0.756,5,0,0
56.456취,56456,-0.005999982,0.1340001,-0.009999931,0.756,5,0,0
56.504취,56504,-0.005999982,0.1340001,-0.009999931,0.756,5,0,0
56.556취,56556,-0.005999982,0.1340001,-0.009999931,0.756,5,0,0
56.604취,56604,-0.005999982,0.1340001,-0.009999931,0.756,5,0,0
56.656취,56656,-0.005999982,0.1340001,-0.009999931,0.756,5,0,0
56.708취,56708,-0.005999982,0.1340001,-0.009999931,0.756,5,0,0
56.76취,56760,-0.005999982,0.1340001,-0.009999931,0.756,5,0,0
56.808취,56808,-0.005999982,0.1340001,-0.009999931,0.756,5,0,0
56.86취,56860,-0.005999982,0.1340001,-0.009999931,0.756,5,0,0
56.908취,56908,-0.005999982,0.1340001,-0.009999931,0.7540001,5,0,0
56.964취,56964,-0.005999982,0.1340001,-0.009999931,0.7540001,5,0,0
57.012취,57012,-0.005999982,0.1340001,-0.009999931,0.756,5,0,0
57.064취,57064,-0.005999982,0.1340001,-0.009999931,0.756,5,0,0
57.112취,57112,-0.005999982,0.1340001,-0.009999931,0.7540001,5,0,0
57.164취,57164,-0.005999982,0.1340001,-0.009999931,0.7500001,5,0,0
57.216취,57216,-0.005999982,0.1340001,-0.009999931,0.748,5,0,0
57.268취,57268,-0.005999982,0.1340001,-0.009999931,0.728,5,0,0
57.32취,57320,-0.005999982,0.1340001,-0.01199996,0.7040001,5,0,0
57.368취,57368,-0.005999982,0.1340001,-0.01399994,0.674,5,0,0
57.42취,57420,-0.005999982,0.1340001,-0.01199996,0.6420001,5,0,0
57.472취,57472,-0.005999982,0.1340001,-0.01199996,0.5840001,5,0,0
57.524취,57524,-0.005999982,0.1340001,-0.01199996,0.5420001,5,0,0
57.576취,57576,-0.005999982,0.1340001,-0.01199996,0.4740001,5,0,0
57.624취,57624,-0.005999982,0.1320001,-0.01399994,0.4180001,5,0,0
57.676취,57676,-0.005999982,0.1340001,-0.01399994,0.3240001,5,0,0
57.724취,57724,-0.005999982,0.1340001,-0.01399994,0.2320001,5,0,0
57.776취,57776,-0.005999982,0.1340001,-0.009999931,0.11,5,0,0
57.828취,57828,-0.005999982,0.1340001,-0.009999931,0.0660001,5,0,0
57.876취,57876,-0.005999982,0.1320001,-0.009999931,0.002000093,5,0,0
57.928취,57928,-0.005999982,0.1320001,-0.009999931,0,5,0,0
57.98취,57980,-0.005999982,0.1320001,-0.009999931,0,5,0,0
58.032취,58032,-0.005999982,0.1320001,-0.009999931,0,5,0,0
58.084취,58084,-0.005999982,0.1320001,-0.009999931,0,5,0,0
58.132취,58132,-0.005999982,0.1340001,-0.009999931,0,5,0,0
58.184취,58184,-0.005999982,0.1320001,-0.009999931,0,5,0,0
58.232취,58232,-0.005999982,0.1340001,-0.009999931,0,5,0,0
58.288취,58288,-0.005999982,0.1340001,-0.009999931,0,5,0,0
58.34취,58340,-0.005999982,0.1340001,-0.009999931,0,5,0,0
58.388취,58388,-0.005999982,0.1320001,-0.009999931,0,5,0,0
58.44취,58440,-0.005999982,0.1320001,-0.009999931,0,5,0,0
58.488취,58488,-0.005999982,0.1340001,-0.009999931,0,5,0,0
58.54취,58540,-0.005999982,0.1340001,-0.009999931,0,5,0,0
58.592취,58592,-0.005999982,0.1340001,-0.009999931,0,5,0,0
58.644취,58644,-0.005999982,0.1340001,-0.009999931,0,5,0,0
58.692취,58692,-0.005999982,0.1340001,-0.009999931,0,5,0,0
58.744취,58744,-0.005999982,0.1320001,-0.009999931,0,5,0,0
58.792취,58792,-0.005999982,0.138,-0.009999931,0,5,0,0
58.848취,58848,-0.005999982,0.1320001,-0.009999931,0,5,0,0
58.896취,58896,-0.005999982,0.1320001,-0.009999931,0,5,0,0
58.948취,58948,-0.005999982,0.1340001,-0.009999931,0,5,0,0
58.996취,58996,-0.005999982,0.1320001,-0.009999931,0,5,0,0
59.048취,59048,-0.005999982,0.1320001,-0.009999931,0,5,0,0
59.1취,59100,-0.005999982,0.1320001,-0.009999931,0,5,0,0
59.152취,59152,-0.005999982,0.1340001,-0.009999931,0,5,0,0
59.2취,59200,-0.005999982,0.1340001,-0.009999931,0,5,0,0
59.252취,59252,-0.005999982,0.1340001,-0.009999931,0,5,0,0
59.3취,59300,-0.005999982,0.1320001,-0.009999931,0,5,0,0
59.352취,59352,-0.005999982,0.1320001,-0.009999931,0,5,0,0
59.404취,59404,-0.005999982,0.1340001,-0.009999931,0,5,0,0
59.452취,59452,-0.005999982,0.1340001,-0.009999931,0,5,0,0
59.504취,59504,-0.005999982,0.1320001,-0.009999931,0,5,0,0
59.556취,59556,-0.005999982,0.1340001,-0.009999931,0,5,0,0
59.608취,59608,-0.005999982,0.1340001,-0.009999931,0,5,0,0
59.66취,59660,-0.005999982,0.1320001,-0.009999931,0,5,0,0
59.708취,59708,-0.005999982,0.1340001,-0.009999931,0,5,0,0
59.76취,59760,-0.005999982,0.1320001,-0.009999931,0,5,0,0
59.808취,59808,-0.005999982,0.1320001,-0.009999931,0,5,0,0
