time,timestamp,phi,theta,psi,p,q,r,ax,ay,az,vn,ve,vd,airspeed,lat,lon,alt,lat_0,lon_0,alt_0,dx_dlat,dy_dlon,x_R,y_R,h_R,h_AGL,flag,status
148.5취,148502,0.01681537,-0.05108697,1.405729,-0.0003934427,-0.001916383,0.000920542,-0.5167689,-0.1628611,-9.760417,0.007103738,-0.002009611,0.01027483,0.1,0.394492934542416,1.98952318641689,49.7684053449375,0.394492822355847,1.98952331726095,50.8811209468586,6344848.39610788,5891156.14848974,0.7118068,-0.7708228,-1.112716,-1.112716,255,29
148.6취,148602,0.01683781,-0.05109533,1.405617,-0.0006437216,-0.001706617,0.0005636683,-0.50827,-0.1667253,-9.784064,0.01209639,-0.0006683543,0.03331012,0.1,0.394492934691859,1.98952318639471,49.7662773399097,0.394492822355847,1.98952331726095,50.8811209468586,6344848.39610788,5891156.14848974,0.712755,-0.7709534,-1.114844,-1.114844,255,29
148.7취,148702,0.01694632,-0.05086818,1.405602,0.0001670679,-0.001053172,-0.0002403181,-0.5027527,-0.1695059,-9.771274,0.007412338,-0.006962286,0.04655492,0.1,0.394492934851391,1.98952318633182,49.7622696428043,0.394492822355847,1.98952331726095,50.8811209468586,6344848.39610788,5891156.14848974,0.7137672,-0.7713239,-1.118851,-1.118851,255,29
148.8취,148802,0.01700819,-0.0505294,1.405458,-1.087249e-05,0.00295879,0.0009196772,-0.5125179,-0.1658691,-9.73919,0.004881969,-0.01794276,0.05591019,0.1,0.394492934953008,1.98952318612363,49.7570846347553,0.394492822355847,1.98952331726095,50.8811209468586,6344848.39610788,5891156.14848974,0.7144119,-0.7725504,-1.124036,-1.124036,255,29
148.9취,148902,0.01725993,-0.05010869,1.405286,0.0002405705,-0.005119048,0.0002685157,-0.5006423,-0.1753116,-9.756251,-0.003165215,-0.02589151,0.05643723,0.1,0.394492934959405,1.98952318573491,49.7515136270267,0.394492822355847,1.98952331726095,50.8811209468586,6344848.39610788,5891156.14848974,0.7144525,-0.7748404,-1.129607,-1.129607,255,29
149취,149002,0.01726427,-0.05064103,1.405181,0.001517521,-0.005302117,-0.0003653108,-0.5184896,-0.1495062,-9.768619,-0.004928002,-0.02145863,0.06277088,0.1,0.394492934893683,1.98952318533793,49.7455516128284,0.394492822355847,1.98952331726095,50.8811209468586,6344848.39610788,5891156.14848974,0.7140355,-0.7771791,-1.135569,-1.135569,255,29
149.1취,149102,0.01705815,-0.05091904,1.405359,-0.0006026889,0.0007094147,-0.001155673,-0.5028054,-0.1721934,-9.753933,-0.002526896,-0.02107321,0.06418934,0.1,0.394492934837187,1.98952318497253,49.7391876249058,0.394492822355847,1.98952331726095,50.8811209468586,6344848.39610788,5891156.14848974,0.713677,-0.7793317,-1.141933,-1.141933,255,29
149.2취,149202,0.01709542,-0.05104163,1.40529,0.00124568,-0.002212821,0.001158609,-0.5149746,-0.1575044,-9.774837,-0.005704111,-0.01454724,0.0530813,0.1,0.394492934773673,1.98952318466909,49.7333060769779,0.394492822355847,1.98952331726095,50.8811209468586,6344848.39610788,5891156.14848974,0.7132741,-0.7811193,-1.147815,-1.147815,255,29
149.3취,149302,0.01720772,-0.05107706,1.405431,4.799163e-05,-0.001044639,0.0007254245,-0.5122904,-0.1688513,-9.760171,-0.003812698,-0.009645594,0.04339216,0.1,0.394492934687021,1.98952318446558,49.7284856109363,0.394492822355847,1.98952331726095,50.8811209468586,6344848.39610788,5891156.14848974,0.7127243,-0.7823182,-1.152635,-1.152635,255,29
149.4취,149402,0.01684515,-0.05119563,1.405571,0.0006255349,0.001086589,0.000614455,-0.4914156,-0.1718486,-9.769213,0.004843762,-0.005431094,0.02941265,0.1,0.394492934707237,1.98952318434229,49.7248717813236,0.394492822355847,1.98952331726095,50.8811209468586,6344848.39610788,5891156.14848974,0.7128525,-0.7830446,-1.156249,-1.156249,255,29
149.5취,149502,0.016956,-0.0510242,1.405907,0.0009223447,-0.00172461,-0.0002880979,-0.5010526,-0.1650969,-9.795269,0.0004488734,-0.004660596,0.0201824,0.1,0.394492934744156,1.98952318425299,49.7224042682392,0.394492822355847,1.98952331726095,50.8811209468586,6344848.39610788,5891156.14848974,0.7130868,-0.7835706,-1.158717,-1.158717,255,29
149.6취,149602,0.01713058,-0.05106307,1.40632,-0.0005651822,0.001501692,-0.001129338,-0.5066389,-0.158227,-9.800643,0.002147513,0.001881008,0.01455146,0.1,0.394492934764156,1.98952318423513,49.7206800250751,0.394492822355847,1.98952331726095,50.8811209468586,6344848.39610788,5891156.14848974,0.7132137,-0.7836758,-1.160441,-1.160441,255,29
149.7취,149702,0.01703896,-0.05124292,1.406262,0.0006207932,-0.0006942473,0.001613529,-0.5055876,-0.1663281,-9.798879,0.005745005,0.001779795,0.01304556,0.1,0.394492934824166,1.98952318426301,49.7193025617344,0.394492822355847,1.98952331726095,50.8811209468586,6344848.39610788,5891156.14848974,0.7135944,-0.7835116,-1.161818,-1.161818,255,29
149.8취,149802,0.01685047,-0.05146458,1.406142,-5.672155e-05,-0.003760747,-0.0002599494,-0.5037475,-0.1737163,-9.793485,0.01159051,0.005694054,0.0102957,0.1,0.394492934958569,1.98952318432374,49.7181606559498,0.394492822355847,1.98952331726095,50.8811209468586,6344848.39610788,5891156.14848974,0.7144472,-0.7831538,-1.16296,-1.16296,255,29
149.9취,149902,0.01678414,-0.05138315,1.406335,-0.0002013625,0.001934113,0.00281227,-0.4886673,-0.181326,-9.780565,0.01450062,0.001640686,0.02244557,0.1,0.394492935164611,1.98952318439193,49.7165601520283,0.394492822355847,1.98952331726095,50.8811209468586,6344848.39610788,5891156.14848974,0.7157545,-0.7827522,-1.164561,-1.164561,255,29
150취,150002,0.01673974,-0.05125332,1.406196,-0.001123778,0.003296143,-0.0004393025,-0.5121235,-0.1764998,-9.777627,0.01800811,-0.0008475317,0.02043656,0.1,0.394492935422275,1.9895231844012,49.7143570451481,0.394492822355847,1.98952331726095,50.8811209468586,6344848.39610788,5891156.14848974,0.7173893,-0.7826975,-1.166764,-1.166764,255,29
150.1취,150102,0.01685591,-0.05109916,1.406153,0.0001162105,-0.001488151,-0.000882916,-0.4998859,-0.159307,-9.785279,0.01806805,-0.0009187023,0.01941011,0.1,0.394492935703292,1.98952318437275,49.7123266725284,0.394492822355847,1.98952331726095,50.8811209468586,6344848.39610788,5891156.14848974,0.7191724,-0.7828651,-1.168794,-1.168794,255,29
150.2취,150202,0.01685975,-0.05156065,1.405889,0.001927369,-0.0003170085,0.000162436,-0.4929335,-0.1747569,-9.789621,0.02190634,0.01089178,0.0134252,0.1,0.394492936016767,1.989523184454,49.7106806306583,0.394492822355847,1.98952331726095,50.8811209468586,6344848.39610788,5891156.14848974,0.7211613,-0.7823865,-1.17044,-1.17044,255,29
150.3취,150302,0.01694623,-0.05155089,1.405758,0.0008757464,-0.002987644,0.0009481568,-0.4976182,-0.1808143,-9.787181,0.01858417,0.00889166,0.01503912,0.1,0.394492936333407,1.98952318462358,49.709304597829,0.394492822355847,1.98952331726095,50.8811209468586,6344848.39610788,5891156.14848974,0.7231703,-0.7813874,-1.171816,-1.171816,255,29
150.4취,150402,0.01693083,-0.05136191,1.405797,0.0005644153,-0.0002498175,0.0005063527,-0.5038932,-0.1651765,-9.779207,0.01816024,0.005961195,0.01844713,0.1,0.394492936624702,1.98952318474589,49.7076200513584,0.394492822355847,1.98952331726095,50.8811209468586,6344848.39610788,5891156.14848974,0.7250186,-0.7806669,-1.173501,-1.173501,255,29
150.5취,150502,0.0169758,-0.05155802,1.405612,0.0001884597,-0.0001270748,-0.0002516417,-0.5027121,-0.1699587,-9.803146,0.01596054,0.008932488,0.01089545,0.1,0.394492936893413,1.98952318486985,49.7061473397953,0.394492822355847,1.98952331726095,50.8811209468586,6344848.39610788,5891156.14848974,0.7267235,-0.7799366,-1.174974,-1.174974,255,29
150.6취,150602,0.01693823,-0.05174175,1.405469,-0.001134936,-0.001245145,0.001565689,-0.5023068,-0.1776063,-9.777701,0.01533396,0.01155428,0.01050295,0.1,0.394492937142218,1.98952318504361,49.7050328521473,0.394492822355847,1.98952331726095,50.8811209468586,6344848.39610788,5891156.14848974,0.7283021,-0.778913,-1.176088,-1.176088,255,29
150.7취,150702,0.01704062,-0.05152319,1.405473,0.0008362624,0.002108988,-0.0004527471,-0.4945179,-0.1754929,-9.806789,0.009466797,0.01011846,-0.005890609,0.1,0.394492937334789,1.98952318522466,49.7048225669605,0.394492822355847,1.98952331726095,50.8811209468586,6344848.39610788,5891156.14848974,0.729524,-0.7778464,-1.176298,-1.176298,255,29
150.8취,150802,0.01701657,-0.05172066,1.405627,0.001201654,-0.001559926,0.001607737,-0.4913953,-0.1755771,-9.789751,0.009836629,0.01549696,-0.005647761,0.1,0.394492937500042,1.98952318545435,49.7053990630848,0.394492822355847,1.98952331726095,50.8811209468586,6344848.39610788,5891156.14848974,0.7305725,-0.7764933,-1.175722,-1.175722,255,29
150.9취,150902,0.017235,-0.05151313,1.405445,0.000580042,-0.0001777118,-0.0008933069,-0.512975,-0.1443019,-9.803477,0.002092665,0.01324746,-0.001212651,0.1,0.394492937590696,1.98952318570432,49.7057563333256,0.394492822355847,1.98952331726095,50.8811209468586,6344848.39610788,5891156.14848974,0.7311476,-0.7750207,-1.175365,-1.175365,255,29
151취,151002,0.0170887,-0.05113339,1.405368,-0.0001819864,-0.0002315999,0.002518828,-0.5175189,-0.1474711,-9.778892,0.004488414,0.005769959,0.003152793,0.1,0.394492937644656,1.98952318586187,49.7056820659382,0.394492822355847,1.98952331726095,50.8811209468586,6344848.39610788,5891156.14848974,0.73149,-0.7740925,-1.175439,-1.175439,255,29
151.1취,151102,0.01710998,-0.05122811,1.405562,-3.625824e-05,-0.0007848666,0.0006271441,-0.512055,-0.1390713,-9.805145,0.001044346,0.007036593,0.006647245,0.1,0.394492937689701,1.98952318597282,49.7051646976215,0.394492822355847,1.98952331726095,50.8811209468586,6344848.39610788,5891156.14848974,0.7317758,-0.7734389,-1.175956,-1.175956,255,29
151.2취,151202,0.01719221,-0.05125361,1.405666,-0.001850095,0.001562011,0.001196047,-0.5133127,-0.1608436,-9.799498,-0.002461343,0.004288374,0.002390579,0.1,0.394492937675337,1.98952318606906,49.7046909599048,0.394492822355847,1.98952331726095,50.8811209468586,6344848.39610788,5891156.14848974,0.7316847,-0.7728719,-1.17643,-1.17643,255,29
151.3취,151302,0.01729826,-0.05099945,1.405766,0.0004960085,0.001439603,0.0001857437,-0.5092294,-0.1677339,-9.800497,-0.00972158,-0.004791387,0.009704472,0.1,0.394492937588206,1.98952318608027,49.7042278318149,0.394492822355847,1.98952331726095,50.8811209468586,6344848.39610788,5891156.14848974,0.7311319,-0.7728059,-1.176893,-1.176893,255,29
151.4취,151402,0.01733349,-0.05083082,1.40573,0.00133307,0.0008716588,-0.001876715,-0.5124896,-0.1517371,-9.795239,-0.01244078,-0.005751941,0.004902148,0.1,0.394492937411615,1.98952318598293,49.7034501104099,0.394492822355847,1.98952331726095,50.8811209468586,6344848.39610788,5891156.14848974,0.7300114,-0.7733793,-1.177671,-1.177671,255,29
151.5취,151502,0.01724124,-0.0509844,1.406012,0.0004141578,0.006365789,0.0007545233,-0.505545,-0.1445223,-9.781908,-0.01210167,-0.003177075,0.003546843,0.1,0.394492937213022,1.98952318590437,49.7030799655658,0.394492822355847,1.98952331726095,50.8811209468586,6344848.39610788,5891156.14848974,0.7287514,-0.7738421,-1.178041,-1.178041,255,29
151.6취,151602,0.0172479,-0.05073697,1.405927,0.0008682072,0.006106253,0.0007898987,-0.5053461,-0.1525764,-9.812675,-0.01643018,-0.0109339,0.003159533,0.1,0.394492936995359,1.98952318579762,49.702755597089,0.394492822355847,1.98952331726095,50.8811209468586,6344848.39610788,5891156.14848974,0.7273703,-0.774471,-1.178365,-1.178365,255,29
151.7취,151702,0.01744149,-0.05068884,1.406134,-0.0001143192,0.0008204816,-0.001446719,-0.5108359,-0.1435783,-9.793304,-0.01900683,-0.003834905,0.01169083,0.1,0.394492936713806,1.98952318564981,49.7020907668812,0.394492822355847,1.98952331726095,50.8811209468586,6344848.39610788,5891156.14848974,0.7255839,-0.7753417,-1.17903,-1.17903,255,29
151.8취,151802,0.01735915,-0.05058435,1.406078,0.00271616,0.004443692,0.001369243,-0.5237629,-0.1542771,-9.797297,-0.0153433,-0.01183318,0.02859852,0.1,0.394492936428476,1.98952318551966,49.7001749543888,0.394492822355847,1.98952331726095,50.8811209468586,6344848.39610788,5891156.14848974,0.7237735,-0.7761085,-1.180946,-1.180946,255,29
151.9취,151902,0.01692478,-0.05079306,1.406232,-0.001523085,-0.00230553,0.0001966799,-0.5134467,-0.1620138,-9.765899,-0.005934389,-0.005741384,0.05239738,0.1,0.394492936264726,1.98952318537721,49.6961293487293,0.394492822355847,1.98952331726095,50.8811209468586,6344848.39610788,5891156.14848974,0.7227346,-0.7769477,-1.184992,-1.184992,255,29
152취,152002,0.01692227,-0.05082371,1.406299,-0.0009826056,-0.0004276247,-0.001407536,-0.4956405,-0.1550725,-9.779079,-0.005669358,-0.007627547,0.05550858,0.1,0.394492936173809,1.98952318525778,49.6906994847996,0.394492822355847,1.98952331726095,50.8811209468586,6344848.39610788,5891156.14848974,0.7221577,-0.7776513,-1.190421,-1.190421,255,29
152.1취,152102,0.01708662,-0.05076207,1.406377,0.0005078522,0.0005870893,0.001162983,-0.4915287,-0.1686494,-9.753537,-0.00671307,-0.005465758,0.04618733,0.1,0.394492936076636,1.98952318514866,49.6856156854374,0.394492822355847,1.98952331726095,50.8811209468586,6344848.39610788,5891156.14848974,0.7215412,-0.7782941,-1.195505,-1.195505,255,29
152.2취,152202,0.01718503,-0.05065021,1.406228,-0.001270121,-8.541238e-05,0.0002702941,-0.5010143,-0.1684284,-9.793366,-0.009235985,-0.006479089,0.05867284,0.1,0.394492935953422,1.98952318504436,49.6803530721409,0.394492822355847,1.98952331726095,50.8811209468586,6344848.39610788,5891156.14848974,0.7207594,-0.7789086,-1.200768,-1.200768,255,29
152.3취,152302,0.01701931,-0.05070519,1.405809,0.001277094,0.001728917,0.0001940513,-0.5078329,-0.1668676,-9.761612,-0.00491786,-0.009609026,0.06439504,0.1,0.394492935834276,1.98952318491303,49.674239304517,0.394492822355847,1.98952331726095,50.8811209468586,6344848.39610788,5891156.14848974,0.7200034,-0.7796822,-1.206882,-1.206882,255,29
152.4취,152402,0.01684906,-0.0504469,1.405917,-0.001694441,-0.001714196,-0.0005100733,-0.5145081,-0.1615597,-9.753922,-0.003347663,-0.01591592,0.07839338,0.1,0.394492935773786,1.98952318469323,49.6670497922642,0.394492822355847,1.98952331726095,50.8811209468586,6344848.39610788,5891156.14848974,0.7196196,-0.7809771,-1.214071,-1.214071,255,29
152.5취,152502,0.01692714,-0.05046427,1.4059,0.001118123,-0.001891973,-0.0003365778,-0.5091875,-0.1584998,-9.778111,-0.004076649,-0.01639267,0.07284709,0.1,0.394492935712546,1.98952318441468,49.6594739227039,0.394492822355847,1.98952331726095,50.8811209468586,6344848.39610788,5891156.14848974,0.7192311,-0.7826181,-1.221647,-1.221647,255,29
152.6취,152602,0.01691003,-0.05066853,1.406053,6.612109e-05,-0.003404798,-0.00032021,-0.4988662,-0.1669681,-9.772239,-0.00131557,-0.01317904,0.06847444,0.1,0.394492935667397,1.9895231841579,49.6523849038822,0.394492822355847,1.98952331726095,50.8811209468586,6344848.39610788,5891156.14848974,0.7189446,-0.7841308,-1.228736,-1.228736,255,29
152.7취,152702,0.01669428,-0.05110967,1.40611,-0.0005674827,0.001268175,0.0004259895,-0.4858118,-0.2112222,-9.771121,0.003665247,-0.0068193,0.0722784,0.1,0.394492935683086,1.98952318400054,49.6453362970096,0.394492822355847,1.98952331726095,50.8811209468586,6344848.39610788,5891156.14848974,0.7190441,-0.7850578,-1.235785,-1.235785,255,29
152.8취,152802,0.01667273,-0.05063303,1.406271,-0.0007735289,-0.001454984,-0.001061955,-0.5027177,-0.1657429,-9.771533,0.004084154,-0.01661487,0.06789105,0.1,0.394492935748084,1.98952318378364,49.6383077172977,0.394492822355847,1.98952331726095,50.8811209468586,6344848.39610788,5891156.14848974,0.7194566,-0.7863356,-1.242813,-1.242813,255,29
152.9취,152902,0.01667655,-0.05106008,1.406444,-0.00118116,-0.0009471367,8.554362e-05,-0.517566,-0.1679535,-9.781424,0.003932443,-0.003273705,0.05538256,0.1,0.39449293581094,1.98952318362413,49.6321161060077,0.394492822355847,1.98952331726095,50.8811209468586,6344848.39610788,5891156.14848974,0.7198554,-0.7872754,-1.249005,-1.249005,255,29
153취,153002,0.01674129,-0.0510301,1.406252,0.0002361344,0.001797003,0.0008494079,-0.4875425,-0.1778223,-9.764474,0.00332735,-0.008286695,0.04286098,0.1,0.39449293586677,1.98952318352106,49.6271940736515,0.394492822355847,1.98952331726095,50.8811209468586,6344848.39610788,5891156.14848974,0.7202096,-0.7878826,-1.253927,-1.253927,255,29
153.1취,153102,0.01669429,-0.05082098,1.406252,-0.002029492,-0.004232905,-0.0007127952,-0.4956285,-0.165236,-9.787389,0.002664882,-0.008007857,0.03163537,0.1,0.394492935909457,1.98952318337243,49.6234714059574,0.394492822355847,1.98952331726095,50.8811209468586,6344848.39610788,5891156.14848974,0.7204804,-0.7887582,-1.25765,-1.25765,255,29
153.2취,153202,0.01658749,-0.05104183,1.406576,0.0006381847,-0.0002328627,0.0003823818,-0.5012394,-0.1542149,-9.804349,0.003989866,-0.00363394,0.02297601,0.1,0.394492935970454,1.98952318327752,49.6207241086704,0.394492822355847,1.98952331726095,50.8811209468586,6344848.39610788,5891156.14848974,0.7208675,-0.7893173,-1.260397,-1.260397,255,29
153.3취,153302,0.01669181,-0.05120147,1.406342,0.001573216,-0.004313242,-0.001034349,-0.4984032,-0.1643251,-9.791242,0.0001588116,-0.001903596,0.013504,0.1,0.394492935987795,1.98952318320175,49.618946221326,0.394492822355847,1.98952331726095,50.8811209468586,6344848.39610788,5891156.14848974,0.7209775,-0.7897637,-1.262175,-1.262175,255,29
153.4취,153402,0.01671795,-0.05135839,1.406346,-0.0006525986,0.0002891296,-0.000297119,-0.5014088,-0.1759188,-9.782627,-0.001727434,0.002487376,0.009028762,0.1,0.394492935988913,1.98952318324752,49.61787166879,0.394492822355847,1.98952331726095,50.8811209468586,6344848.39610788,5891156.14848974,0.7209846,-0.789494,-1.263249,-1.263249,255,29
153.5취,153502,0.01682514,-0.05107879,1.406267,0.0007438653,0.0008239124,-0.0001026705,-0.4990768,-0.1421776,-9.80709,-0.004525005,-0.002437083,0.01098733,0.1,0.394492935919143,1.9895231832205,49.6169590024692,0.394492822355847,1.98952331726095,50.8811209468586,6344848.39610788,5891156.14848974,0.7205419,-0.7896532,-1.264162,-1.264162,255,29
153.6취,153602,0.01652282,-0.05120944,1.406104,-0.001552839,0.003448424,0.0001990292,-0.4902775,-0.1707532,-9.796244,0.0004419744,0.0004934442,0.01860655,0.1,0.394492935892388,1.98952318322048,49.6154465942127,0.394492822355847,1.98952331726095,50.8811209468586,6344848.39610788,5891156.14848974,0.7203721,-0.7896533,-1.265674,-1.265674,255,29
153.7취,153702,0.01639939,-0.05094956,1.406477,-0.001992412,-0.0006719519,2.528745e-05,-0.5232716,-0.1830452,-9.791656,-0.0001397267,-0.009014103,0.01974885,0.1,0.394492935888846,1.98952318314259,49.613584187482,0.394492822355847,1.98952331726095,50.8811209468586,6344848.39610788,5891156.14848974,0.7203497,-0.7901122,-1.267537,-1.267537,255,29
153.8취,153802,0.01623839,-0.05106495,1.406588,-0.0009249976,0.003890354,0.0004013565,-0.4950759,-0.1909625,-9.803453,0.002758803,-0.009198972,0.02915782,0.1,0.394492935914755,1.98952318298716,49.6110947398884,0.394492822355847,1.98952331726095,50.8811209468586,6344848.39610788,5891156.14848974,0.7205141,-0.7910278,-1.270026,-1.270026,255,29
153.9취,153902,0.01628882,-0.05108818,1.4066,0.001109263,-0.0003041338,0.0004479222,-0.5068141,-0.167272,-9.762661,0.002896559,-0.01111737,0.03155869,0.1,0.394492935956024,1.98952318281138,49.6080515651447,0.394492822355847,1.98952331726095,50.8811209468586,6344848.39610788,5891156.14848974,0.7207759,-0.7920634,-1.273069,-1.273069,255,29
154취,154002,0.01628628,-0.05123408,1.406657,-0.0003946628,-0.000712619,0.0004864923,-0.5031053,-0.1754833,-9.796665,0.006356063,-0.008357715,0.02831672,0.1,0.394492936035621,1.98952318264854,49.6049992112858,0.394492822355847,1.98952331726095,50.8811209468586,6344848.39610788,5891156.14848974,0.7212809,-0.7930227,-1.276122,-1.276122,255,29
154.1취,154102,0.01637519,-0.05136445,1.406769,0.0001665744,-0.0008056465,-0.0005099719,-0.5105376,-0.1698282,-9.795142,0.004524978,-0.008203335,0.02439131,0.1,0.394492936111723,1.98952318251046,49.6024668483478,0.394492822355847,1.98952331726095,50.8811209468586,6344848.39610788,5891156.14848974,0.7217638,-0.7938362,-1.278654,-1.278654,255,29
154.2취,154202,0.01624743,-0.05134072,1.406839,-0.0002493433,-0.002705205,6.517235e-05,-0.4952142,-0.1651285,-9.790521,0.01372318,-0.008423219,0.03707565,0.1,0.394492936253904,1.9895231823646,49.5994067458851,0.394492822355847,1.98952331726095,50.8811209468586,6344848.39610788,5891156.14848974,0.7226659,-0.7946954,-1.281714,-1.281714,255,29
154.3취,154302,0.01623141,-0.05123067,1.406935,-0.0007135794,0.0009251158,0.001623163,-0.4922318,-0.1702878,-9.778098,0.0118544,-0.007885413,0.04229093,0.1,0.394492936446616,1.98952318221151,49.5953845052463,0.394492822355847,1.98952331726095,50.8811209468586,6344848.39610788,5891156.14848974,0.7238886,-0.7955973,-1.285736,-1.285736,255,29
154.4취,154402,0.0162012,-0.05164307,1.407139,-0.0001834336,-0.004126043,-0.0004366508,-0.4996935,-0.1623736,-9.806064,0.01550953,-9.053535e-05,0.03650991,0.1,0.394492936664514,1.989523182155,49.5913223294956,0.394492822355847,1.98952331726095,50.8811209468586,6344848.39610788,5891156.14848974,0.7252712,-0.7959302,-1.289799,-1.289799,255,29
154.5취,154502,0.01617624,-0.05162643,1.407159,6.319489e-06,0.0004887631,0.0001324741,-0.5057043,-0.1560622,-9.788241,0.01515585,-0.0001828141,0.01947823,0.1,0.394492936914991,1.98952318216419,49.5886218814594,0.394492822355847,1.98952331726095,50.8811209468586,6344848.39610788,5891156.14848974,0.7268604,-0.7958761,-1.292499,-1.292499,255,29
154.6취,154602,0.0164124,-0.05124518,1.407257,0.0001219765,0.0004576615,0.001931461,-0.5057018,-0.1498484,-9.787036,0.009939566,-0.004922505,0.02424853,0.1,0.394492937110409,1.98952318211049,49.5865562228901,0.394492822355847,1.98952331726095,50.8811209468586,6344848.39610788,5891156.14848974,0.7281003,-0.7961925,-1.294565,-1.294565,255,29
154.7취,154702,0.01645387,-0.05122893,1.407371,0.0006625323,0.005595589,0.001445155,-0.508643,-0.1777705,-9.804185,0.006104737,-0.005241219,0.04569385,0.1,0.394492937237005,1.98952318204373,49.5829667119724,0.394492822355847,1.98952331726095,50.8811209468586,6344848.39610788,5891156.14848974,0.7289035,-0.7965857,-1.298154,-1.298154,255,29
154.8취,154802,0.01651018,-0.05097107,1.407399,0.0009954496,0.0006654722,0.0003714323,-0.4883218,-0.1572364,-9.78381,0.002986602,-0.01316488,0.05011298,0.1,0.394492937298396,1.98952318185707,49.5781349210483,0.394492822355847,1.98952331726095,50.8811209468586,6344848.39610788,5891156.14848974,0.729293,-0.7976854,-1.302986,-1.302986,255,29
154.9취,154902,0.01636478,-0.05147254,1.407372,-0.0004481917,-0.004404628,0.0005105529,-0.4965234,-0.1571395,-9.796091,0.006524241,-0.004245078,0.04335899,0.1,0.394492937372845,1.98952318172522,49.573419955228,0.394492822355847,1.98952331726095,50.8811209468586,6344848.39610788,5891156.14848974,0.7297654,-0.7984622,-1.307701,-1.307701,255,29
155취,155002,0.01618674,-0.05176704,1.407665,0.0001052031,0.003562378,0.001400358,-0.4969619,-0.1612919,-9.782584,0.01066251,-0.003582344,0.03704093,0.1,0.394492937504401,1.98952318163531,49.5693954496128,0.394492822355847,1.98952331726095,50.8811209468586,6344848.39610788,5891156.14848974,0.7306001,-0.7989918,-1.311725,-1.311725,255,29
155.1취,155102,0.01612562,-0.05213278,1.407755,-0.001796692,-0.003572787,-0.0002067484,-0.4813109,-0.1568133,-9.79709,0.01640509,0.007473077,0.03231254,0.1,0.394492937728245,1.98952318168088,49.5658704309208,0.394492822355847,1.98952331726095,50.8811209468586,6344848.39610788,5891156.14848974,0.7320204,-0.7987233,-1.315251,-1.315251,255,29
155.2취,155202,0.01629214,-0.05203345,1.408034,-0.00209349,-0.00241612,0.0001668348,-0.489191,-0.1713276,-9.801076,0.01425105,0.008459368,0.02087096,0.1,0.39449293796791,1.98952318181687,49.5632047919971,0.394492822355847,1.98952331726095,50.8811209468586,6344848.39610788,5891156.14848974,0.733541,-0.7979222,-1.317916,-1.317916,255,29
155.3취,155302,0.01637064,-0.05172634,1.408071,0.0005283527,0.0001983883,0.0007903537,-0.4997616,-0.1508189,-9.793803,0.01283119,0.00859658,0.005916252,0.1,0.39449293819011,1.98952318194686,49.5618467597706,0.394492822355847,1.98952331726095,50.8811209468586,6344848.39610788,5891156.14848974,0.7349508,-0.7971564,-1.319274,-1.319274,255,29
155.4취,155402,0.0166437,-0.05182362,1.408059,-0.0001251264,0.002243904,0.00102172,-0.4941668,-0.1655015,-9.824338,0.007593792,0.01406894,-0.01185185,0.1,0.39449293834332,1.98952318216063,49.5621987848026,0.394492822355847,1.98952331726095,50.8811209468586,6344848.39610788,5891156.14848974,0.7359229,-0.7958971,-1.318922,-1.318922,255,29
155.5취,155502,0.01664904,-0.05161797,1.408094,-0.0002119903,-0.0003466545,0.0002517682,-0.4934769,-0.1670947,-9.806658,0.006102223,0.009339944,-0.01933612,0.1,0.39449293845279,1.98952318234337,49.5637879638416,0.394492822355847,1.98952331726095,50.8811209468586,6344848.39610788,5891156.14848974,0.7366175,-0.7948205,-1.317333,-1.317333,255,29
155.6취,155602,0.01656904,-0.05183979,1.408225,0.0004456792,0.00102308,0.0006764077,-0.4982001,-0.1848546,-9.809539,0.003666508,0.01348038,-0.02670475,0.1,0.394492938536953,1.98952318254017,49.5660622386677,0.394492822355847,1.98952331726095,50.8811209468586,6344848.39610788,5891156.14848974,0.7371515,-0.7936611,-1.315059,-1.315059,255,29
155.7취,155702,0.01690493,-0.0519,1.408407,0.001500178,0.002999116,0.002618097,-0.5059661,-0.1663918,-9.80627,-0.00256649,0.01530008,-0.03770899,0.1,0.39449293853281,1.989523182782,49.5692144899112,0.394492822355847,1.98952331726095,50.8811209468586,6344848.39610788,5891156.14848974,0.7371252,-0.7922365,-1.311906,-1.311906,255,29
155.8취,155802,0.01686794,-0.05206214,1.407934,0.00162395,-7.246665e-05,0.001773501,-0.5104263,-0.1564076,-9.841329,-0.002969578,0.01762532,-0.05549508,0.1,0.39449293849281,1.98952318307741,49.5738702087147,0.394492822355847,1.98952331726095,50.8811209468586,6344848.39610788,5891156.14848974,0.7368714,-0.7904962,-1.307251,-1.307251,255,29
155.9취,155902,0.01680997,-0.0516718,1.40792,-0.001696078,0.003926376,0.002353754,-0.4982363,-0.1360441,-9.844851,-0.004250166,0.01169589,-0.06584765,0.1,0.394492938428394,1.98952318331473,49.5799920825702,0.394492822355847,1.98952331726095,50.8811209468586,6344848.39610788,5891156.14848974,0.7364627,-0.7890981,-1.301129,-1.301129,255,29
156취,156002,0.01662687,-0.05172037,1.407602,-0.001493396,0.003204283,0.001020364,-0.5178638,-0.1633151,-9.821934,-0.0007708543,0.01156654,-0.0669317,0.1,0.394492938385368,1.98952318352438,49.586739805196,0.394492822355847,1.98952331726095,50.8811209468586,6344848.39610788,5891156.14848974,0.7361897,-0.787863,-1.294381,-1.294381,255,29
